timestamp,demand_mw,price_gbp_per_mwh,national_renewable_output_mw
2024-10-14 18:00:00,32029.1,59.46,978.0
2024-10-14 19:00:00,31599.3,54.16,1602.5
2024-10-14 20:00:00,29147.2,48.68,1697.0
2024-10-14 21:00:00,26977.8,41.41,2829.0
2024-10-14 22:00:00,23527.5,31.88,2355.5
2024-10-14 23:00:00,21139.0,35.27,2367.0
2024-10-15 00:00:00,18673.0,20.5,2889.5
2024-10-15 01:00:00,17954.4,26.01,2006.5
2024-10-15 02:00:00,15539.7,26.02,1886.0
2024-10-15 03:00:00,14736.8,19.91,1373.5
2024-10-15 04:00:00,15550.9,26.49,2292.5
2024-10-15 05:00:00,18426.8,23.17,1446.5
2024-10-15 06:00:00,22790.6,32.3,942.0
2024-10-15 07:00:00,26372.8,35.29,1099.0
2024-10-15 08:00:00,29586.5,50.13,2012.0
2024-10-15 09:00:00,28091.0,30.79,3020.5
2024-10-15 10:00:00,26701.7,37.83,4381.0
2024-10-15 11:00:00,24841.6,33.19,4515.0
2024-10-15 12:00:00,22839.3,22.58,4429.5
2024-10-15 13:00:00,22264.8,15.27,5215.5
2024-10-15 14:00:00,23360.0,13.81,5484.0
2024-10-15 15:00:00,26207.9,35.35,3644.0
2024-10-15 16:00:00,28923.6,43.82,2785.0
2024-10-15 17:00:00,31786.0,56.34,1564.0
2024-10-15 18:00:00,31945.5,57.24,1952.0
2024-10-15 19:00:00,32065.8,50.77,1892.0
2024-10-15 20:00:00,29265.8,48.99,1692.0
2024-10-15 21:00:00,26223.5,44.36,1593.5
2024-10-15 22:00:00,23885.3,46.9,2300.5
2024-10-15 23:00:00,21254.9,37.55,1132.0
2024-10-16 00:00:00,18338.4,28.19,1404.5
2024-10-16 01:00:00,17306.8,23.01,515.5
2024-10-16 02:00:00,15932.2,29.63,573.0
2024-10-16 03:00:00,14951.1,29.49,483.0
2024-10-16 04:00:00,15459.5,16.38,836.5
2024-10-16 05:00:00,18035.7,20.72,667.5
2024-10-16 06:00:00,22782.4,38.86,590.0
2024-10-16 07:00:00,27127.8,47.08,510.5
2024-10-16 08:00:00,29125.2,52.28,1808.0
2024-10-16 09:00:00,29310.3,36.41,3033.0
2024-10-16 10:00:00,27652.9,28.43,4397.5
2024-10-16 11:00:00,24812.9,18.96,4533.5
2024-10-16 12:00:00,23395.6,17.66,4789.5
2024-10-16 13:00:00,22927.2,22.27,4581.5
2024-10-16 14:00:00,24529.4,20.11,4175.0
2024-10-16 15:00:00,27112.3,49.15,3498.0
2024-10-16 16:00:00,29764.9,35.45,2485.5
2024-10-16 17:00:00,32123.1,55.1,978.5
2024-10-16 18:00:00,32631.5,58.39,1480.0
2024-10-16 19:00:00,31757.6,60.91,1504.0
2024-10-16 20:00:00,29156.9,46.95,956.5
2024-10-16 21:00:00,26474.3,38.62,581.5
2024-10-16 22:00:00,23198.7,35.3,521.5
2024-10-16 23:00:00,21399.9,43.13,716.5
2024-10-17 00:00:00,17939.8,20.45,308.0
2024-10-17 01:00:00,17955.8,33.43,317.0
2024-10-17 02:00:00,15974.1,25.97,367.5
2024-10-17 03:00:00,15119.9,24.6,394.5
2024-10-17 04:00:00,16045.7,29.25,705.0
2024-10-17 05:00:00,18741.0,27.34,419.5
2024-10-17 06:00:00,23545.1,43.61,923.5
2024-10-17 07:00:00,26560.5,45.82,1246.0
2024-10-17 08:00:00,30203.0,40.83,2762.0
2024-10-17 09:00:00,29351.0,36.69,4846.0
2024-10-17 10:00:00,27031.5,29.23,5253.0
2024-10-17 11:00:00,25134.4,13.24,5736.0
2024-10-17 12:00:00,22587.2,14.8,5383.0
2024-10-17 13:00:00,22637.3,22.01,4935.0
2024-10-17 14:00:00,24508.7,25.35,4887.0
2024-10-17 15:00:00,25719.4,36.55,3579.0
2024-10-17 16:00:00,29683.2,51.35,2491.0
2024-10-17 17:00:00,32137.9,53.41,1109.5
2024-10-17 18:00:00,33802.0,54.96,2346.0
2024-10-17 19:00:00,31117.5,46.52,2005.5
2024-10-17 20:00:00,30104.6,53.71,1737.5
2024-10-17 21:00:00,26089.1,41.75,1304.5
2024-10-17 22:00:00,23366.0,44.69,608.0
2024-10-17 23:00:00,21132.4,38.73,953.5
2024-10-18 00:00:00,18348.5,30.89,814.5
2024-10-18 01:00:00,17662.5,25.31,918.0
2024-10-18 02:00:00,15807.2,27.41,1129.0
2024-10-18 03:00:00,15229.8,22.36,765.5
2024-10-18 04:00:00,15593.1,23.46,1094.5
2024-10-18 05:00:00,18372.7,18.81,1737.0
2024-10-18 06:00:00,22932.3,38.06,1758.5
2024-10-18 07:00:00,27283.3,47.45,964.5
2024-10-18 08:00:00,29120.8,44.93,2108.0
2024-10-18 09:00:00,28982.1,37.04,3419.5
2024-10-18 10:00:00,27310.5,23.68,5022.0
2024-10-18 11:00:00,25083.3,20.62,6953.5
2024-10-18 12:00:00,22952.3,8.25,6496.0
2024-10-18 13:00:00,22447.1,15.9,6214.0
2024-10-18 14:00:00,24088.8,18.59,6239.5
2024-10-18 15:00:00,26727.6,36.73,5092.5
2024-10-18 16:00:00,28877.7,47.11,4899.0
2024-10-18 17:00:00,31552.3,44.16,3664.5
2024-10-18 18:00:00,32576.0,56.21,3561.5
2024-10-18 19:00:00,31870.8,47.95,3890.0
2024-10-18 20:00:00,29147.0,43.1,3856.0
2024-10-18 21:00:00,26669.1,37.25,4127.0
2024-10-18 22:00:00,23026.6,37.99,3719.0
2024-10-18 23:00:00,21080.3,29.23,3113.0
2024-10-19 00:00:00,16194.8,20.53,3447.5
2024-10-19 01:00:00,15279.1,10.8,2978.0
2024-10-19 02:00:00,14000.0,9.76,3242.0
2024-10-19 03:00:00,14000.0,12.73,3010.0
2024-10-19 04:00:00,14000.0,15.04,3022.0
2024-10-19 05:00:00,16232.6,23.1,2761.0
2024-10-19 06:00:00,20216.2,26.44,2637.5
2024-10-19 07:00:00,23452.5,41.58,2640.0
2024-10-19 08:00:00,26082.4,34.53,3908.0
2024-10-19 09:00:00,25461.6,25.1,5328.5
2024-10-19 10:00:00,23299.0,22.76,6308.5
2024-10-19 11:00:00,21568.3,17.19,6602.0
2024-10-19 12:00:00,20159.0,3.7,6602.0
2024-10-19 13:00:00,20261.4,18.13,6602.0
2024-10-19 14:00:00,20806.7,12.6,6085.0
2024-10-19 15:00:00,23425.3,23.32,5210.0
2024-10-19 16:00:00,25779.0,31.25,3898.0
2024-10-19 17:00:00,28529.4,44.62,2600.0
2024-10-19 18:00:00,29291.9,40.81,2600.0
2024-10-19 19:00:00,27979.5,46.49,2607.0
2024-10-19 20:00:00,25625.9,37.65,2600.0
2024-10-19 21:00:00,23202.0,33.91,2602.0
2024-10-19 22:00:00,20532.8,33.73,2608.0
2024-10-19 23:00:00,19315.8,28.84,2656.0
2024-10-20 00:00:00,16343.4,20.7,2636.5
2024-10-20 01:00:00,15271.0,27.89,2082.0
2024-10-20 02:00:00,14000.0,14.11,1098.5
2024-10-20 03:00:00,14000.0,20.16,690.0
2024-10-20 04:00:00,14000.0,24.42,1068.5
2024-10-20 05:00:00,16175.5,30.17,1016.0
2024-10-20 06:00:00,20562.8,26.58,1102.0
2024-10-20 07:00:00,23296.4,35.76,957.0
2024-10-20 08:00:00,25640.6,43.3,2267.5
2024-10-20 09:00:00,25788.2,31.78,3550.0
2024-10-20 10:00:00,22890.3,24.04,4608.0
2024-10-20 11:00:00,22255.1,17.51,5285.0
2024-10-20 12:00:00,20052.0,12.87,6028.5
2024-10-20 13:00:00,19999.6,1.39,4724.5
2024-10-20 14:00:00,21238.0,17.75,4731.5
2024-10-20 15:00:00,23479.9,28.57,3670.0
2024-10-20 16:00:00,25944.8,37.92,2083.5
2024-10-20 17:00:00,28405.8,49.63,1177.0
2024-10-20 18:00:00,29044.4,46.26,545.5
2024-10-20 19:00:00,28718.2,51.51,920.0
2024-10-20 20:00:00,26004.9,50.1,1637.5
2024-10-20 21:00:00,23775.3,43.95,1621.0
2024-10-20 22:00:00,20928.1,33.58,2533.5
2024-10-20 23:00:00,18384.5,27.48,2015.0
2024-10-21 00:00:00,19554.9,27.0,1461.0
2024-10-21 01:00:00,17559.0,24.74,978.0
2024-10-21 02:00:00,16581.4,28.69,837.0
2024-10-21 03:00:00,15201.9,19.16,1976.0
2024-10-21 04:00:00,16141.9,30.92,1836.0
2024-10-21 05:00:00,18683.8,17.6,3000.5
2024-10-21 06:00:00,23538.7,37.88,1270.5
2024-10-21 07:00:00,27282.3,44.73,1048.0
2024-10-21 08:00:00,30199.9,52.89,1419.5
2024-10-21 09:00:00,29415.8,46.0,2754.0
2024-10-21 10:00:00,27650.1,28.36,3863.5
2024-10-21 11:00:00,24092.6,18.48,4414.5
2024-10-21 12:00:00,23233.7,18.97,4462.5
2024-10-21 13:00:00,23147.7,24.2,4527.5
2024-10-21 14:00:00,24355.6,28.08,4046.0
2024-10-21 15:00:00,27161.1,30.22,2821.5
2024-10-21 16:00:00,29622.3,49.03,1738.5
2024-10-21 17:00:00,32286.0,59.19,606.5
2024-10-21 18:00:00,33811.2,62.3,218.0
2024-10-21 19:00:00,31150.8,59.65,112.5
2024-10-21 20:00:00,30007.3,55.87,48.0
2024-10-21 21:00:00,26489.4,47.69,133.0
2024-10-21 22:00:00,23477.7,45.69,242.0
2024-10-21 23:00:00,21892.9,43.73,316.0
2024-10-22 00:00:00,19219.2,30.0,303.5
2024-10-22 01:00:00,18039.1,29.23,184.5
2024-10-22 02:00:00,16231.1,28.69,103.0
2024-10-22 03:00:00,15439.5,23.41,103.5
2024-10-22 04:00:00,16142.0,28.45,177.0
2024-10-22 05:00:00,18908.0,31.86,186.0
2024-10-22 06:00:00,23143.4,43.39,224.0
2024-10-22 07:00:00,27203.0,51.64,147.0
2024-10-22 08:00:00,29957.4,48.56,1491.0
2024-10-22 09:00:00,29288.6,44.55,3124.0
2024-10-22 10:00:00,26916.2,35.11,3822.0
2024-10-22 11:00:00,24341.1,34.63,4296.0
2024-10-22 12:00:00,23621.3,15.24,4500.5
2024-10-22 13:00:00,22882.7,24.96,4136.0
2024-10-22 14:00:00,24464.3,31.57,3690.5
2024-10-22 15:00:00,27351.0,47.09,2703.0
2024-10-22 16:00:00,29284.5,45.79,1339.5
2024-10-22 17:00:00,32332.9,59.76,286.5
2024-10-22 18:00:00,33232.3,59.03,391.0
2024-10-22 19:00:00,32529.8,67.22,265.0
2024-10-22 20:00:00,30383.9,52.19,182.0
2024-10-22 21:00:00,26166.5,44.77,58.5
2024-10-22 22:00:00,24075.6,36.26,87.0
2024-10-22 23:00:00,22183.3,26.65,91.0
2024-10-23 00:00:00,18872.1,30.98,325.0
2024-10-23 01:00:00,17775.7,28.64,123.5
2024-10-23 02:00:00,16412.3,24.93,270.0
2024-10-23 03:00:00,15361.3,25.63,567.5
2024-10-23 04:00:00,16119.0,27.97,527.5
2024-10-23 05:00:00,19146.1,28.49,394.0
2024-10-23 06:00:00,23107.1,40.19,287.0
2024-10-23 07:00:00,27951.4,49.57,303.5
2024-10-23 08:00:00,30188.4,49.06,1699.5
2024-10-23 09:00:00,29471.9,47.88,3075.5
2024-10-23 10:00:00,26807.9,32.91,4330.5
2024-10-23 11:00:00,24999.6,29.64,4765.0
2024-10-23 12:00:00,23464.2,21.73,4510.5
2024-10-23 13:00:00,22739.8,15.95,4677.0
2024-10-23 14:00:00,24280.5,30.44,4350.5
2024-10-23 15:00:00,26358.2,36.7,4017.0
2024-10-23 16:00:00,30228.2,44.22,3168.5
2024-10-23 17:00:00,32526.9,53.89,2694.0
2024-10-23 18:00:00,32586.9,56.66,2889.0
2024-10-23 19:00:00,32607.9,56.45,2641.0
2024-10-23 20:00:00,29888.3,48.64,2662.0
2024-10-23 21:00:00,26981.7,38.72,2543.5
2024-10-23 22:00:00,23798.3,44.55,2597.5
2024-10-23 23:00:00,21643.6,31.87,2642.5
2024-10-24 00:00:00,18758.3,30.65,2654.0
2024-10-24 01:00:00,17717.7,13.21,2720.0
2024-10-24 02:00:00,16360.0,15.69,2609.5
2024-10-24 03:00:00,15358.8,23.37,2628.0
2024-10-24 04:00:00,15978.1,19.99,2278.0
2024-10-24 05:00:00,18918.1,30.67,2610.5
2024-10-24 06:00:00,23393.9,33.08,2652.0
2024-10-24 07:00:00,28657.8,46.95,2225.0
2024-10-24 08:00:00,29407.7,40.29,3781.5
2024-10-24 09:00:00,29224.9,40.89,5380.0
2024-10-24 10:00:00,28857.5,31.17,6055.0
2024-10-24 11:00:00,25270.9,25.97,6634.0
2024-10-24 12:00:00,22975.5,23.22,6801.0
2024-10-24 13:00:00,23494.7,18.21,6522.5
2024-10-24 14:00:00,24146.2,22.37,5970.0
2024-10-24 15:00:00,27370.6,31.54,5082.5
2024-10-24 16:00:00,29943.6,51.74,4409.5
2024-10-24 17:00:00,32321.7,52.68,3211.5
2024-10-24 18:00:00,34313.4,56.23,3256.5
2024-10-24 19:00:00,32803.5,49.37,3260.5
2024-10-24 20:00:00,30434.7,47.32,2982.0
2024-10-24 21:00:00,27023.9,43.7,1523.5
2024-10-24 22:00:00,23845.5,41.07,2672.5
2024-10-24 23:00:00,22169.3,31.68,2676.5
2024-10-25 00:00:00,19374.9,25.34,2780.0
2024-10-25 01:00:00,17947.1,26.7,2952.5
2024-10-25 02:00:00,16843.4,21.45,2874.5
2024-10-25 03:00:00,15562.9,12.56,3598.5
2024-10-25 04:00:00,16118.9,25.34,3349.0
2024-10-25 05:00:00,19163.3,24.12,2766.5
2024-10-25 06:00:00,23630.8,36.11,3196.0
2024-10-25 07:00:00,27174.8,43.92,3347.5
2024-10-25 08:00:00,29792.9,34.74,3858.5
2024-10-25 09:00:00,29650.5,35.42,5507.5
2024-10-25 10:00:00,27402.1,25.21,6521.0
2024-10-25 11:00:00,25308.8,16.13,7058.5
2024-10-25 12:00:00,23532.9,15.22,7850.5
2024-10-25 13:00:00,23535.0,17.43,7274.0
2024-10-25 14:00:00,24791.6,23.56,6735.0
2024-10-25 15:00:00,27144.3,30.61,6259.0
2024-10-25 16:00:00,29503.3,42.05,4389.0
2024-10-25 17:00:00,33501.9,61.51,3601.0
2024-10-25 18:00:00,33525.0,53.93,3331.5
2024-10-25 19:00:00,32576.7,45.96,3521.5
2024-10-25 20:00:00,29924.6,43.49,3778.0
2024-10-25 21:00:00,26725.1,46.09,3215.5
2024-10-25 22:00:00,24628.8,34.66,3910.5
2024-10-25 23:00:00,22486.1,29.72,2767.0
2024-10-26 00:00:00,16711.2,23.53,3138.0
2024-10-26 01:00:00,15599.4,23.74,3601.0
2024-10-26 02:00:00,14439.5,14.03,3577.5
2024-10-26 03:00:00,14000.0,17.11,3346.0
2024-10-26 04:00:00,14000.0,21.06,3118.0
2024-10-26 05:00:00,16738.7,30.34,2653.5
2024-10-26 06:00:00,20435.9,34.11,1522.5
2024-10-26 07:00:00,24250.8,38.97,1794.0
2024-10-26 08:00:00,26104.7,37.3,3237.0
2024-10-26 09:00:00,26013.2,22.05,4578.0
2024-10-26 10:00:00,23831.0,16.94,5309.0
2024-10-26 11:00:00,22200.8,18.6,6168.0
2024-10-26 12:00:00,20243.4,21.73,6960.0
2024-10-26 13:00:00,20120.9,6.45,7736.0
2024-10-26 14:00:00,21244.1,11.9,7324.5
2024-10-26 15:00:00,23240.3,26.84,4915.5
2024-10-26 16:00:00,26676.4,45.44,3196.5
2024-10-26 17:00:00,28047.2,43.85,1714.0
2024-10-26 18:00:00,29000.6,46.96,1954.5
2024-10-26 19:00:00,28988.6,49.34,1753.5
2024-10-26 20:00:00,26015.0,42.87,2117.5
2024-10-26 21:00:00,23419.4,37.4,2245.0
2024-10-26 22:00:00,20679.8,33.93,1535.5
2024-10-26 23:00:00,19456.3,32.29,1498.0
2024-10-27 00:00:00,16856.1,23.85,2432.5
2024-10-27 01:00:00,15839.8,17.75,3652.0
2024-10-27 02:00:00,14460.4,9.07,3656.5
2024-10-27 03:00:00,14000.0,10.22,2800.5
2024-10-27 04:00:00,14000.0,10.84,3623.0
2024-10-27 05:00:00,16494.4,25.22,3028.0
2024-10-27 06:00:00,21025.8,36.29,2863.5
2024-10-27 07:00:00,24501.5,32.43,2657.5
2024-10-27 08:00:00,25822.8,42.14,2810.5
2024-10-27 09:00:00,25864.0,23.28,5205.5
2024-10-27 10:00:00,24009.7,24.39,5898.0
2024-10-27 11:00:00,21652.5,10.27,7814.5
2024-10-27 12:00:00,20631.8,1.18,7705.0
2024-10-27 13:00:00,20222.3,7.13,6719.0
2024-10-27 14:00:00,21164.1,12.04,6380.5
2024-10-27 15:00:00,23157.4,27.26,4740.0
2024-10-27 16:00:00,25727.9,36.06,3652.0
2024-10-27 17:00:00,28377.6,46.92,2092.0
2024-10-27 18:00:00,29348.3,49.5,1510.0
2024-10-27 19:00:00,28153.9,51.25,2027.5
2024-10-27 20:00:00,26566.1,40.07,1776.5
2024-10-27 21:00:00,23525.0,39.77,1937.0
2024-10-27 22:00:00,21236.6,42.71,1981.0
2024-10-27 23:00:00,19214.4,30.08,2263.5
2024-10-28 00:00:00,18955.4,29.38,2267.5
2024-10-28 01:00:00,18085.0,21.54,2796.0
2024-10-28 02:00:00,16218.2,27.79,3351.0
2024-10-28 03:00:00,15615.0,16.25,2566.0
2024-10-28 04:00:00,15968.7,20.89,2133.5
2024-10-28 05:00:00,19509.0,18.96,2394.0
2024-10-28 06:00:00,23650.2,32.32,3222.0
2024-10-28 07:00:00,28361.0,45.23,4605.0
2024-10-28 08:00:00,29565.4,40.24,5470.0
2024-10-28 09:00:00,29485.9,38.51,6968.0
2024-10-28 10:00:00,27953.5,25.57,8869.0
2024-10-28 11:00:00,25828.2,19.11,9594.0
2024-10-28 12:00:00,24306.4,18.01,9602.0
2024-10-28 13:00:00,23465.6,5.42,9597.0
2024-10-28 14:00:00,25425.8,22.1,9056.0
2024-10-28 15:00:00,27174.3,26.02,7839.0
2024-10-28 16:00:00,30862.3,39.3,6475.0
2024-10-28 17:00:00,32421.7,43.92,5600.0
2024-10-28 18:00:00,34078.6,53.82,5600.0
2024-10-28 19:00:00,31722.3,47.82,5460.5
2024-10-28 20:00:00,29809.6,49.56,4140.5
2024-10-28 21:00:00,27327.6,32.95,4792.0
2024-10-28 22:00:00,23786.1,35.25,5347.5
2024-10-28 23:00:00,22346.4,30.54,5061.5
2024-10-29 00:00:00,19492.8,19.67,4593.0
2024-10-29 01:00:00,17964.5,23.61,4962.5
2024-10-29 02:00:00,16333.0,19.78,3924.5
2024-10-29 03:00:00,15419.1,11.26,3728.5
2024-10-29 04:00:00,16002.8,18.47,3771.0
2024-10-29 05:00:00,19264.1,13.59,3956.5
2024-10-29 06:00:00,23868.5,36.49,4068.5
2024-10-29 07:00:00,27859.4,38.65,4333.0
2024-10-29 08:00:00,30906.4,37.28,5317.5
2024-10-29 09:00:00,29543.1,28.46,5529.5
2024-10-29 10:00:00,28447.9,33.34,6501.5
2024-10-29 11:00:00,25050.4,25.2,5508.0
2024-10-29 12:00:00,23800.5,21.91,5415.0
2024-10-29 13:00:00,23928.7,24.32,5318.5
2024-10-29 14:00:00,25228.4,29.21,4655.5
2024-10-29 15:00:00,27190.7,40.47,3762.0
2024-10-29 16:00:00,30693.5,47.04,3709.0
2024-10-29 17:00:00,33179.4,53.77,2816.5
2024-10-29 18:00:00,33677.3,55.83,2368.0
2024-10-29 19:00:00,33266.3,56.66,2907.0
2024-10-29 20:00:00,31247.0,53.88,2703.0
2024-10-29 21:00:00,27400.0,41.17,2798.5
2024-10-29 22:00:00,24532.9,35.67,2774.5
2024-10-29 23:00:00,22485.8,34.59,2735.5
2024-10-30 00:00:00,18857.4,27.62,2544.0
2024-10-30 01:00:00,18271.7,20.62,2772.0
2024-10-30 02:00:00,16362.4,14.7,3007.0
2024-10-30 03:00:00,15431.1,17.96,3173.5
2024-10-30 04:00:00,16807.0,23.42,2798.5
2024-10-30 05:00:00,19268.8,27.59,2866.0
2024-10-30 06:00:00,23627.1,29.83,2821.0
2024-10-30 07:00:00,28543.8,48.13,2484.0
2024-10-30 08:00:00,29795.8,49.7,3235.0
2024-10-30 09:00:00,29740.0,38.38,4737.0
2024-10-30 10:00:00,28460.2,30.3,5760.5
2024-10-30 11:00:00,25528.7,29.02,6427.5
2024-10-30 12:00:00,23276.4,24.75,5848.0
2024-10-30 13:00:00,23763.2,15.02,6995.5
2024-10-30 14:00:00,24722.3,25.08,6278.5
2024-10-30 15:00:00,28066.0,29.57,5956.5
2024-10-30 16:00:00,30239.6,47.54,3845.5
2024-10-30 17:00:00,33575.8,54.5,2847.0
2024-10-30 18:00:00,34944.9,55.38,2784.0
2024-10-30 19:00:00,32623.4,48.21,3004.0
2024-10-30 20:00:00,30386.3,55.41,2680.5
2024-10-30 21:00:00,27435.4,40.79,3267.0
2024-10-30 22:00:00,24074.2,48.71,3407.5
2024-10-30 23:00:00,22408.2,37.83,3432.0
2024-10-31 00:00:00,19262.7,30.16,3692.5
2024-10-31 01:00:00,18124.7,16.33,2453.5
2024-10-31 02:00:00,16669.4,17.57,4244.0
2024-10-31 03:00:00,15624.3,5.44,5034.5
2024-10-31 04:00:00,16359.7,17.72,5061.5
2024-10-31 05:00:00,19216.2,21.37,5117.5
2024-10-31 06:00:00,23752.3,36.71,5434.5
2024-10-31 07:00:00,28078.5,38.42,3873.0
2024-10-31 08:00:00,30280.3,47.14,4174.5
2024-10-31 09:00:00,29817.8,37.34,6129.5
2024-10-31 10:00:00,28142.3,29.4,7190.0
2024-10-31 11:00:00,24879.5,22.59,7788.5
2024-10-31 12:00:00,23632.2,18.58,7716.5
2024-10-31 13:00:00,23530.3,20.51,7662.0
2024-10-31 14:00:00,24611.9,25.34,6490.0
2024-10-31 15:00:00,28172.7,37.76,5102.5
2024-10-31 16:00:00,30601.6,44.55,3298.5
2024-10-31 17:00:00,33224.6,56.2,2036.5
2024-10-31 18:00:00,33875.5,55.48,1565.5
2024-10-31 19:00:00,33119.5,57.82,1180.5
2024-10-31 20:00:00,29993.5,54.35,1196.0
2024-10-31 21:00:00,27274.5,41.04,1063.0
2024-10-31 22:00:00,24104.8,43.44,1195.5
2024-10-31 23:00:00,22280.1,33.98,1765.5
2024-11-01 00:00:00,18631.1,27.37,1508.0
2024-11-01 01:00:00,17927.4,27.28,1089.5
2024-11-01 02:00:00,17064.5,27.08,711.0
2024-11-01 03:00:00,15840.6,13.95,498.5
2024-11-01 04:00:00,16683.2,26.11,241.0
2024-11-01 05:00:00,19842.3,30.3,206.5
2024-11-01 06:00:00,24252.7,41.35,229.0
2024-11-01 07:00:00,28005.7,53.34,321.0
2024-11-01 08:00:00,29902.1,47.9,1431.5
2024-11-01 09:00:00,30606.3,41.84,2980.5
2024-11-01 10:00:00,28101.9,35.81,4208.0
2024-11-01 11:00:00,26597.4,23.21,4993.0
2024-11-01 12:00:00,23821.2,27.66,4979.0
2024-11-01 13:00:00,24388.2,30.83,5402.5
2024-11-01 14:00:00,24934.2,21.4,4596.0
2024-11-01 15:00:00,28120.3,42.06,3173.5
2024-11-01 16:00:00,31448.2,58.59,1916.5
2024-11-01 17:00:00,32708.0,57.55,549.0
2024-11-01 18:00:00,33957.4,58.54,1094.5
2024-11-01 19:00:00,32693.7,55.16,1412.5
2024-11-01 20:00:00,30060.1,56.92,1619.5
2024-11-01 21:00:00,27685.3,53.04,1276.0
2024-11-01 22:00:00,24435.9,38.21,1910.5
2024-11-01 23:00:00,22445.5,41.96,1695.0
2024-11-02 00:00:00,17037.7,18.77,1880.0
2024-11-02 01:00:00,15460.3,20.69,2817.0
2024-11-02 02:00:00,14843.0,14.28,2504.5
2024-11-02 03:00:00,14000.0,15.57,3106.5
2024-11-02 04:00:00,14380.8,14.08,3161.5
2024-11-02 05:00:00,17109.2,18.71,2297.0
2024-11-02 06:00:00,21369.6,35.66,1247.0
2024-11-02 07:00:00,24551.7,35.8,1266.0
2024-11-02 08:00:00,25645.6,42.38,2353.0
2024-11-02 09:00:00,26262.5,38.38,3581.0
2024-11-02 10:00:00,24557.3,25.1,5767.0
2024-11-02 11:00:00,22011.9,14.82,6664.0
2024-11-02 12:00:00,20934.8,16.01,6795.5
2024-11-02 13:00:00,20545.5,16.08,6685.0
2024-11-02 14:00:00,21357.0,13.57,6712.0
2024-11-02 15:00:00,24283.7,27.8,5460.0
2024-11-02 16:00:00,26518.7,37.62,3292.0
2024-11-02 17:00:00,28792.1,47.92,3082.0
2024-11-02 18:00:00,29623.8,44.19,3297.0
2024-11-02 19:00:00,29497.2,47.45,3506.5
2024-11-02 20:00:00,26691.3,39.97,3640.0
2024-11-02 21:00:00,23933.1,37.86,3874.0
2024-11-02 22:00:00,21232.0,26.95,3500.5
2024-11-02 23:00:00,19694.9,26.57,3775.5
2024-11-03 00:00:00,17279.3,15.11,5426.0
2024-11-03 01:00:00,16095.7,11.53,3736.0
2024-11-03 02:00:00,14746.6,14.22,3656.0
2024-11-03 03:00:00,14000.0,17.85,2949.5
2024-11-03 04:00:00,14004.4,16.85,3493.0
2024-11-03 05:00:00,16768.0,15.58,4302.0
2024-11-03 06:00:00,20923.8,31.7,3983.5
2024-11-03 07:00:00,24379.9,39.94,4096.0
2024-11-03 08:00:00,26127.7,32.36,4497.5
2024-11-03 09:00:00,25563.1,31.51,5195.0
2024-11-03 10:00:00,24045.5,27.82,6346.0
2024-11-03 11:00:00,22325.1,23.67,6598.0
2024-11-03 12:00:00,20915.9,16.64,6163.5
2024-11-03 13:00:00,20459.6,22.25,5001.0
2024-11-03 14:00:00,21873.2,27.72,4714.5
2024-11-03 15:00:00,23941.3,33.17,3684.0
2024-11-03 16:00:00,27246.4,43.58,1591.5
2024-11-03 17:00:00,28966.5,52.54,882.5
2024-11-03 18:00:00,30213.3,50.73,903.0
2024-11-03 19:00:00,29117.1,49.22,635.5
2024-11-03 20:00:00,26207.6,38.83,831.5
2024-11-03 21:00:00,23928.4,43.37,1223.0
2024-11-03 22:00:00,21026.5,38.45,1027.0
2024-11-03 23:00:00,19573.3,23.58,758.5
2024-11-04 00:00:00,19294.1,28.88,783.5
2024-11-04 01:00:00,18470.3,26.8,681.5
2024-11-04 02:00:00,16477.4,27.56,571.5
2024-11-04 03:00:00,15759.9,22.51,1212.5
2024-11-04 04:00:00,16616.7,26.91,1286.0
2024-11-04 05:00:00,19841.8,26.78,3333.0
2024-11-04 06:00:00,23903.1,35.17,3882.5
2024-11-04 07:00:00,28404.3,45.6,2971.0
2024-11-04 08:00:00,30674.2,52.62,3666.0
2024-11-04 09:00:00,31004.9,40.09,4661.0
2024-11-04 10:00:00,27645.1,29.11,5968.5
2024-11-04 11:00:00,25466.8,20.84,7066.0
2024-11-04 12:00:00,25136.6,23.89,7547.5
2024-11-04 13:00:00,23757.2,13.64,7266.0
2024-11-04 14:00:00,24455.9,16.36,6462.0
2024-11-04 15:00:00,27520.3,36.25,6245.5
2024-11-04 16:00:00,29602.0,37.53,4668.5
2024-11-04 17:00:00,33573.7,48.5,4872.5
2024-11-04 18:00:00,34866.8,47.78,5574.0
2024-11-04 19:00:00,32986.0,46.49,5600.0
2024-11-04 20:00:00,30624.0,57.15,5454.5
2024-11-04 21:00:00,27987.4,40.19,4363.0
2024-11-04 22:00:00,24033.7,31.84,5016.0
2024-11-04 23:00:00,22138.9,22.66,5506.5
2024-11-05 00:00:00,19489.5,21.49,5208.5
2024-11-05 01:00:00,18198.9,25.52,4185.5
2024-11-05 02:00:00,16779.8,19.96,3669.0
2024-11-05 03:00:00,15492.7,25.29,3649.5
2024-11-05 04:00:00,16565.6,16.26,3468.0
2024-11-05 05:00:00,19575.7,17.26,3253.0
2024-11-05 06:00:00,24434.6,38.09,3292.0
2024-11-05 07:00:00,28546.6,49.05,2217.0
2024-11-05 08:00:00,30753.9,52.12,1745.5
2024-11-05 09:00:00,29711.4,40.0,2398.5
