order_id,customer_id,order_date,order_amount
O001398,C1115,2024-09-23,108263.07
O001399,C1115,2024-09-30,35816.74
O001400,C1115,2024-11-24,33839.45
O001401,C1115,2024-12-06,64610.04
O001402,C1115,2024-12-16,53446.87
O001403,C1115,2025-01-21,76394.49
O001404,C1115,2025-02-27,48235.22
O001405,C1115,2025-04-12,80322.65
O001406,C1115,2025-04-15,69137.85
O001407,C1115,2025-05-04,44166.85
O001408,C1115,2025-05-09,35981.33
O001409,C1115,2025-05-19,89816.06
O001410,C1115,2025-06-09,54990.17
O001411,C1115,2025-06-11,186470.86
O001412,C1115,2025-06-15,44190.38
O001413,C1115,2025-07-26,77015.83
O001414,C1115,2025-08-19,105301.34
O001415,C1115,2025-08-21,78604.94
O001416,C1115,2025-09-01,31321.8
O001417,C1115,2025-09-19,44148.21
O001418,C1115,2025-10-14,85942.62
O001419,C1115,2025-11-05,34256.18
O001420,C1115,2025-11-06,75770.17
O001421,C1115,2025-11-13,55975.11
O001422,C1115,2025-11-28,73260.29
O001423,C1115,2025-11-29,35615.27
O001424,C1115,2025-12-11,59362.77
O001425,C1115,2025-12-20,83768.34
O001426,C1116,2024-02-04,2360.14
O001427,C1116,2024-05-31,2851.45
O001428,C1116,2025-03-28,1744.21
O001429,C1116,2025-07-12,788.05
O001430,C1116,2025-12-06,3057.67
O001431,C1116,2025-12-26,2408.55
O001432,C1117,2024-03-21,12545.17
O001433,C1117,2024-03-21,19405.96
O001434,C1117,2024-04-21,10504.51
O001435,C1117,2024-05-02,7426.08
O001436,C1117,2024-10-14,19847.34
O001437,C1117,2024-10-21,7373.46
O001438,C1117,2025-03-31,6548.13
O001439,C1117,2025-04-14,17094.74
O001440,C1117,2025-08-17,52198.73
O001441,C1117,2025-08-19,13169.83
O001442,C1118,2024-07-26,2825.57
O001443,C1118,2024-08-07,2227.72
O001444,C1118,2024-08-26,972.44
O001445,C1118,2024-09-10,2567.65
O001446,C1118,2024-09-18,4699.55
O001447,C1118,2024-09-30,1884.3
O001448,C1118,2024-11-28,3054.72
O001449,C1118,2025-04-14,2298.2
O001450,C1118,2025-10-11,4449.05
O001451,C1119,2024-01-05,77990.11
O001452,C1119,2024-02-10,39809.39
O001453,C1119,2024-05-14,111100.67
O001454,C1119,2024-07-26,45741.71
O001455,C1119,2024-09-13,69087.42
O001456,C1119,2024-10-08,25305.33
O001457,C1119,2024-11-27,66407.95
O001458,C1119,2025-02-19,48136.87
O001459,C1119,2025-03-16,42777.31
O001460,C1119,2025-04-06,29008.06
O001461,C1119,2025-04-26,78476.32
O001462,C1119,2025-05-06,108302.36
O001463,C1119,2025-06-08,34259.01
O001464,C1119,2025-06-23,59188.55
O001465,C1119,2025-07-31,39648.2
O001466,C1119,2025-08-21,52543.22
O001467,C1119,2025-11-10,88342.25
O001468,C1119,2025-11-13,41343.67
O001469,C1119,2025-12-18,45557.93
O001470,C1120,2024-03-22,2269.73
O001471,C1120,2024-09-01,3404.83
O001472,C1120,2024-09-07,2750.83
O001473,C1120,2024-10-31,2694.47
O001474,C1120,2024-11-30,2458.86
O001475,C1120,2024-12-09,1080.59
O001476,C1120,2025-03-18,3696.84
O001477,C1120,2025-04-17,1327.49
O001478,C1120,2025-08-21,1850.71
O001479,C1120,2025-10-24,5504.34
O001480,C1120,2025-11-27,820.9
O001481,C1121,2024-01-03,1654.08
O001482,C1121,2024-05-04,2285.2
O001483,C1121,2024-06-07,6722.07
O001484,C1121,2024-06-09,2625.12
O001485,C1121,2024-06-30,3418.29
O001486,C1121,2024-12-09,3667.8
O001487,C1121,2025-05-14,3373.88
O001488,C1121,2025-07-26,3113.45
O001489,C1121,2025-08-02,2292.84
O001490,C1121,2025-11-03,1355.63
O001491,C1122,2024-02-05,11397.96
O001492,C1122,2024-02-06,16539.78
O001493,C1122,2024-05-31,21471.13
O001494,C1122,2024-07-24,15264.19
O001495,C1122,2024-07-27,15137.24
O001496,C1122,2024-08-10,16868.34
O001497,C1122,2024-09-06,10915.8
O001498,C1122,2024-10-12,22090.24
O001499,C1122,2024-11-27,9480.96
O001500,C1122,2024-12-09,14176.31
O001501,C1122,2025-02-07,10199.31
O001502,C1122,2025-04-19,5852.01
O001503,C1122,2025-06-12,6674.24
O001504,C1122,2025-09-04,8472.36
O001505,C1122,2025-11-22,3544.37
O001506,C1122,2025-12-08,7752.55
O001507,C1123,2024-01-12,3697.12
O001508,C1123,2024-01-31,2744.73
O001509,C1123,2024-02-06,2939.72
O001510,C1123,2024-02-20,2263.25
O001511,C1123,2024-11-05,2156.78
O001512,C1123,2025-01-05,2940.23
O001513,C1123,2025-07-23,1735.75
O001514,C1124,2024-04-20,28293.01
O001515,C1124,2024-04-22,41705.46
O001516,C1124,2024-04-30,84088.07
O001517,C1124,2024-05-06,79875.11
O001518,C1124,2024-05-06,56518.33
O001519,C1124,2024-06-14,41086.61
O001520,C1124,2024-06-27,19822.77
O001521,C1124,2024-10-03,79107.91
O001522,C1124,2024-10-21,54316.61
O001523,C1124,2024-11-11,102920.55
O001524,C1124,2024-11-14,29794.03
O001525,C1124,2024-11-27,39821.86
O001526,C1124,2024-12-27,38238.72
O001527,C1124,2025-01-09,68137.61
O001528,C1124,2025-01-17,55655.2
O001529,C1124,2025-02-03,44120.07
O001530,C1124,2025-02-07,31286.7
O001531,C1124,2025-04-09,88411.71
O001532,C1124,2025-05-15,49968.68
O001533,C1124,2025-05-16,43892.16
O001534,C1124,2025-06-01,62088.94
O001535,C1124,2025-06-08,47513.15
O001536,C1124,2025-07-03,43669.51
O001537,C1124,2025-07-15,31540.15
O001538,C1124,2025-08-26,41841.78
O001539,C1124,2025-08-30,45981.91
O001540,C1124,2025-09-11,64948.66
O001541,C1124,2025-10-14,63363.05
O001542,C1124,2025-10-20,24734.57
O001543,C1124,2025-12-08,49933.14
O001544,C1125,2024-05-19,6661.9
O001545,C1125,2024-06-01,11970.9
O001546,C1125,2024-08-26,11004.23
O001547,C1125,2024-12-22,16101.45
O001548,C1125,2024-12-29,26198.09
O001549,C1125,2025-02-02,7785.23
O001550,C1125,2025-02-19,7354.27
O001551,C1125,2025-04-20,5690.92
O001552,C1125,2025-06-01,11616.53
O001553,C1125,2025-06-10,6080.95
O001554,C1125,2025-08-21,10346.07
O001555,C1125,2025-10-14,14352.72
O001556,C1125,2025-12-20,6392.32
O001557,C1126,2024-02-28,21158.21
O001558,C1126,2024-03-20,7576.06
O001559,C1126,2024-05-23,6126.71
O001560,C1126,2024-06-26,5686.42
O001561,C1126,2024-07-20,20533.0
O001562,C1126,2024-08-05,10958.23
O001563,C1126,2024-10-16,8243.26
O001564,C1126,2024-11-21,5567.29
O001565,C1126,2024-12-13,16357.14
O001566,C1126,2024-12-29,12332.23
O001567,C1126,2025-01-04,13916.8
O001568,C1126,2025-05-12,11210.67
O001569,C1126,2025-07-10,14308.83
O001570,C1126,2025-09-26,7660.8
O001571,C1126,2025-12-10,7075.55
O001572,C1127,2024-02-21,1556.52
O001573,C1127,2024-04-15,1525.96
O001574,C1127,2024-06-26,2361.97
O001575,C1127,2025-01-12,965.2
O001576,C1127,2025-01-30,3072.85
O001577,C1127,2025-07-24,1667.85
O001578,C1127,2025-08-28,5154.12
O001579,C1127,2025-09-05,3891.5
O001580,C1127,2025-11-21,2303.0
O001581,C1128,2024-05-02,1337.76
O001582,C1128,2024-07-18,1613.59
O001583,C1128,2024-07-23,1566.19
O001584,C1128,2024-09-01,2375.87
O001585,C1128,2024-10-14,5284.03
O001586,C1128,2025-03-06,2215.13
O001587,C1129,2024-07-06,991.19
O001588,C1129,2024-07-23,5362.42
O001589,C1129,2024-09-18,3279.43
O001590,C1129,2024-12-12,3118.43
O001591,C1129,2025-01-08,4115.37
O001592,C1129,2025-02-12,1750.4
O001593,C1129,2025-11-03,1901.83
O001594,C1129,2025-11-09,2655.28
O001595,C1129,2025-12-09,3197.96
O001596,C1129,2025-12-28,2062.2
O001597,C1130,2024-03-29,3102.42
O001598,C1130,2024-06-08,18914.52
O001599,C1130,2024-08-22,7347.21
O001600,C1130,2024-09-07,17605.28
O001601,C1130,2024-09-18,13813.41
O001602,C1130,2024-10-06,8167.78
O001603,C1130,2024-10-11,16764.64
O001604,C1130,2024-10-12,5312.4
O001605,C1130,2024-10-26,9310.98
O001606,C1130,2025-01-17,8214.62
O001607,C1130,2025-01-18,8903.32
O001608,C1130,2025-05-27,9237.72
O001609,C1130,2025-08-21,8644.05
O001610,C1130,2025-09-18,8165.23
O001611,C1130,2025-10-26,15278.97
O001612,C1130,2025-11-17,17236.65
O001613,C1131,2024-01-13,5039.07
O001614,C1131,2024-03-28,4954.42
O001615,C1131,2024-04-02,6203.45
O001616,C1131,2024-06-15,2008.24
O001617,C1131,2024-12-14,4206.52
O001618,C1131,2025-02-13,5009.4
O001619,C1131,2025-02-25,1980.54
O001620,C1131,2025-04-09,981.54
O001621,C1131,2025-07-13,3336.73
O001622,C1131,2025-12-08,2572.58
O001623,C1131,2025-12-26,2117.53
O001624,C1132,2024-01-15,8249.79
O001625,C1132,2024-05-16,16871.39
O001626,C1132,2024-08-18,6952.2
O001627,C1132,2024-08-25,7373.91
O001628,C1132,2024-09-17,16536.94
O001629,C1132,2024-11-02,13303.44
O001630,C1132,2024-11-29,19370.93
O001631,C1132,2025-01-31,21607.69
O001632,C1132,2025-03-03,9377.37
O001633,C1132,2025-03-29,15994.01
O001634,C1132,2025-05-13,8795.6
O001635,C1132,2025-06-16,15543.19
O001636,C1132,2025-07-17,19629.29
O001637,C1132,2025-07-30,7616.7
O001638,C1132,2025-08-12,17296.34
O001639,C1132,2025-11-18,10783.96
O001640,C1132,2025-12-10,9100.92
O001641,C1133,2024-02-07,16516.84
O001642,C1133,2024-04-09,6588.45
O001643,C1133,2024-04-17,9736.9
O001644,C1133,2024-06-04,6051.2
O001645,C1133,2024-07-01,9386.58
O001646,C1133,2024-07-11,13088.04
O001647,C1133,2024-07-13,14754.58
O001648,C1133,2024-08-13,14805.11
O001649,C1133,2024-08-29,12581.29
O001650,C1133,2024-09-04,10692.47
O001651,C1133,2024-09-14,13886.87
O001652,C1133,2025-05-21,7707.68
O001653,C1133,2025-05-23,16089.7
O001654,C1133,2025-07-06,11863.88
O001655,C1133,2025-08-16,9859.16
O001656,C1133,2025-09-12,6999.22
O001657,C1133,2025-10-03,8402.94
O001658,C1133,2025-10-05,9137.54
O001659,C1133,2025-12-19,14131.04
O001660,C1134,2024-01-29,1689.37
O001661,C1134,2024-03-19,4314.35
O001662,C1134,2024-04-22,7272.92
O001663,C1134,2024-06-01,1414.58
O001664,C1134,2024-12-15,2161.88
O001665,C1134,2025-01-13,1239.48
O001666,C1134,2025-05-16,2117.15
O001667,C1134,2025-10-31,5558.28
O001668,C1135,2024-02-07,11200.21
O001669,C1135,2024-03-02,17824.62
O001670,C1135,2024-03-11,21560.0
O001671,C1135,2024-04-01,12111.9
O001672,C1135,2024-06-30,7098.31
O001673,C1135,2024-08-31,7184.21
O001674,C1135,2024-10-04,13105.06
O001675,C1135,2024-10-12,12828.24
O001676,C1135,2024-10-17,23069.61
O001677,C1135,2025-04-21,6245.77
O001678,C1135,2025-06-06,5499.44
O001679,C1136,2024-01-10,1997.66
O001680,C1136,2024-02-14,3624.25
O001681,C1136,2024-03-06,1812.19
O001682,C1136,2024-04-03,2613.94
O001683,C1136,2024-11-27,872.83
O001684,C1136,2025-01-09,3417.86
O001685,C1136,2025-07-06,2953.27
O001686,C1136,2025-09-08,1811.82
O001687,C1136,2025-09-29,3952.01
O001688,C1137,2024-02-21,6589.61
O001689,C1137,2024-05-05,5760.53
O001690,C1137,2024-07-04,8735.77
O001691,C1137,2024-09-13,12841.82
O001692,C1137,2024-09-30,11225.02
O001693,C1137,2024-10-04,5851.86
O001694,C1137,2024-11-15,18361.39
O001695,C1137,2024-11-18,10897.7
O001696,C1137,2024-11-25,18295.13
O001697,C1137,2024-12-27,17707.05
O001698,C1137,2025-01-21,20020.2
O001699,C1137,2025-03-03,13761.93
O001700,C1137,2025-03-16,8722.43
O001701,C1137,2025-04-23,17923.49
O001702,C1137,2025-10-07,18461.86
O001703,C1137,2025-11-17,18907.02
O001704,C1137,2025-12-12,20016.57
O001705,C1137,2025-12-24,9545.12
O001706,C1137,2025-12-25,6297.65
O001707,C1138,2024-02-06,24087.89
O001708,C1138,2024-04-11,57566.87
O001709,C1138,2024-04-22,51839.69
O001710,C1138,2024-04-27,49476.16
O001711,C1138,2024-05-21,39092.22
O001712,C1138,2024-06-30,48882.69
O001713,C1138,2024-07-15,44588.83
O001714,C1138,2024-08-20,50178.95
O001715,C1138,2024-09-16,60362.64
O001716,C1138,2024-09-30,53223.01
O001717,C1138,2024-11-16,37659.71
O001718,C1138,2024-12-02,36768.7
O001719,C1138,2025-01-15,81007.64
O001720,C1138,2025-01-26,52930.32
O001721,C1138,2025-03-01,36490.93
O001722,C1138,2025-03-20,39744.39
O001723,C1138,2025-04-02,83144.39
O001724,C1138,2025-05-08,36031.81
O001725,C1138,2025-05-18,57975.22
O001726,C1138,2025-06-16,26518.47
O001727,C1138,2025-06-17,55502.57
O001728,C1138,2025-07-04,61097.75
O001729,C1138,2025-07-09,90017.95
O001730,C1138,2025-08-02,56812.94
O001731,C1138,2025-09-06,63827.55
O001732,C1138,2025-11-03,35460.6
O001733,C1138,2025-11-18,55306.55
O001734,C1138,2025-11-23,24754.37
O001735,C1139,2024-03-28,2591.93
O001736,C1139,2024-06-16,1248.91
O001737,C1139,2024-07-01,3134.24
O001738,C1139,2024-08-20,4451.39
O001739,C1139,2025-02-28,3412.84
O001740,C1139,2025-11-05,1947.73
O001741,C1140,2024-01-08,52046.88
O001742,C1140,2024-01-26,46827.14
O001743,C1140,2024-02-06,46915.39
O001744,C1140,2024-02-14,59043.19
O001745,C1140,2024-03-28,39916.64
O001746,C1140,2024-05-30,30719.68
O001747,C1140,2024-06-06,55677.74
O001748,C1140,2024-06-11,40540.58
O001749,C1140,2024-06-20,36956.36
O001750,C1140,2024-06-21,32682.59
O001751,C1140,2024-07-02,46698.67
O001752,C1140,2024-07-15,25563.62
O001753,C1140,2024-08-04,89959.66
O001754,C1140,2024-08-17,50745.77
O001755,C1140,2024-08-18,29737.55
O001756,C1140,2024-09-12,43997.65
O001757,C1140,2024-09-25,44086.72
O001758,C1140,2024-09-30,61818.81
O001759,C1140,2024-10-29,99280.2
O001760,C1140,2024-11-28,39193.37
O001761,C1140,2024-12-17,44624.97
O001762,C1140,2024-12-23,53368.76
O001763,C1140,2025-02-07,23138.41
O001764,C1140,2025-05-18,48753.93
O001765,C1140,2025-05-28,43231.17
O001766,C1140,2025-06-05,98727.72
O001767,C1140,2025-06-15,47401.79
O001768,C1140,2025-07-11,43384.45
O001769,C1140,2025-08-13,42768.25
O001770,C1140,2025-08-30,28867.04
O001771,C1140,2025-10-12,46754.42
O001772,C1140,2025-12-15,93551.37
O001773,C1141,2024-03-31,7429.85
O001774,C1141,2024-04-16,8126.7
O001775,C1141,2024-04-23,17876.65
O001776,C1141,2024-05-03,12778.31
O001777,C1141,2024-05-13,6519.83
O001778,C1141,2024-05-18,8573.6
O001779,C1141,2024-07-07,12762.65
O001780,C1141,2024-07-25,9237.7
O001781,C1141,2024-08-17,10638.76
O001782,C1141,2024-09-01,6697.71
O001783,C1141,2024-09-04,6033.44
O001784,C1141,2025-01-06,7201.14
O001785,C1141,2025-05-10,7956.47
O001786,C1141,2025-07-04,5784.08
O001787,C1141,2025-08-21,11430.82
O001788,C1141,2025-11-25,5563.95
O001789,C1142,2024-01-09,14401.4
O001790,C1142,2024-03-13,18349.91
O001791,C1142,2024-03-13,29083.79
O001792,C1142,2024-05-13,5706.74
O001793,C1142,2024-05-13,25471.34
O001794,C1142,2024-05-27,8954.29
O001795,C1142,2024-07-03,14057.02
O001796,C1142,2024-07-26,13542.48
O001797,C1142,2024-11-02,8333.31
O001798,C1142,2024-11-15,10284.81
O001799,C1142,2025-01-10,9798.08
O001800,C1142,2025-01-13,12959.27
O001801,C1142,2025-08-31,9105.04
O001802,C1142,2025-10-05,17476.05
O001803,C1142,2025-10-13,25361.65
O001804,C1142,2025-10-23,10544.41
O001805,C1143,2024-03-21,4279.86
O001806,C1143,2025-04-02,2164.22
O001807,C1143,2025-05-07,2875.54
O001808,C1143,2025-11-19,4679.21
O001809,C1143,2025-11-20,3265.71
O001810,C1143,2025-11-22,4132.79
O001811,C1143,2025-12-08,1251.44
O001812,C1144,2024-01-04,3014.29
O001813,C1144,2024-05-12,1386.31
O001814,C1144,2024-05-30,1688.95
O001815,C1144,2024-07-11,490.39
O001816,C1144,2024-10-12,1982.5
O001817,C1144,2024-11-09,2039.03
O001818,C1144,2025-03-17,3486.61
O001819,C1144,2025-05-17,1374.5
O001820,C1144,2025-06-27,3245.03
O001821,C1144,2025-08-14,2056.37
O001822,C1144,2025-09-27,2287.96
O001823,C1144,2025-11-17,2486.23
O001824,C1145,2024-01-20,16158.65
O001825,C1145,2024-04-08,7619.71
O001826,C1145,2024-04-13,6450.74
O001827,C1145,2024-06-01,19799.49
O001828,C1145,2024-06-20,13151.11
O001829,C1145,2024-07-05,20840.89
O001830,C1145,2024-08-18,10151.36
O001831,C1145,2024-12-25,7462.8
O001832,C1145,2025-04-26,26084.26
O001833,C1145,2025-05-25,15619.0
O001834,C1145,2025-06-24,8886.75
O001835,C1145,2025-08-27,11775.13
O001836,C1145,2025-09-12,13205.46
O001837,C1145,2025-10-19,8231.61
O001838,C1145,2025-11-06,14505.69
O001839,C1145,2025-11-28,7025.0
O001840,C1145,2025-12-04,7916.24
O001841,C1146,2024-03-20,2537.54
O001842,C1146,2024-10-25,1705.73
O001843,C1146,2025-02-01,2162.55
O001844,C1146,2025-02-23,1830.95
O001845,C1146,2025-08-21,2592.97
O001846,C1146,2025-08-27,1368.82
O001847,C1146,2025-09-26,1217.18
O001848,C1147,2024-01-13,720.83
O001849,C1147,2024-02-14,2737.14
O001850,C1147,2024-04-08,2621.48
O001851,C1147,2024-05-18,11016.68
O001852,C1147,2024-10-04,3617.06
O001853,C1147,2024-11-07,1874.11
O001854,C1147,2025-02-14,3705.81
O001855,C1147,2025-02-15,1636.14
O001856,C1147,2025-07-29,1668.36
O001857,C1147,2025-09-18,2002.5
O001858,C1148,2024-01-02,7346.76
O001859,C1148,2024-02-03,10454.2
O001860,C1148,2024-12-11,6013.16
O001861,C1148,2025-02-14,12877.65
O001862,C1148,2025-03-05,8829.8
O001863,C1148,2025-03-24,9267.87
O001864,C1148,2025-09-03,14134.51
O001865,C1148,2025-11-03,11107.89
O001866,C1149,2024-01-22,15273.15
O001867,C1149,2024-02-06,9740.02
O001868,C1149,2024-02-11,12345.31
O001869,C1149,2024-04-20,13722.31
O001870,C1149,2024-05-18,25731.87
O001871,C1149,2024-06-15,20418.91
O001872,C1149,2024-06-26,10842.61
O001873,C1149,2024-09-19,8711.42
O001874,C1149,2024-10-01,27034.52
O001875,C1149,2024-12-10,9086.27
O001876,C1149,2025-04-21,16818.6
O001877,C1149,2025-04-27,12366.52
O001878,C1149,2025-05-20,12182.95
O001879,C1149,2025-06-13,17575.67
O001880,C1149,2025-06-21,10929.64
O001881,C1149,2025-07-20,4429.74
O001882,C1149,2025-07-25,12252.77
O001883,C1149,2025-08-02,4485.04
O001884,C1149,2025-08-14,21351.3
O001885,C1149,2025-08-18,7417.31
O001886,C1149,2025-10-30,5176.97
O001887,C1149,2025-11-23,15512.13
