week_ending,sku,on_hand_qty,reorder_point_current
2025-07-27,SKU-0071,505.4,319.0
2025-08-03,SKU-0071,359.4,319.0
2025-08-10,SKU-0071,243.4,319.0
2025-08-17,SKU-0071,64.4,319.0
2025-08-24,SKU-0071,420.6,319.0
2025-08-31,SKU-0071,304.6,319.0
2025-09-07,SKU-0071,226.6,319.0
2025-09-14,SKU-0071,595.8,319.0
2025-09-21,SKU-0071,553.8,319.0
2025-09-28,SKU-0071,459.8,319.0
2025-10-05,SKU-0071,392.8,319.0
2025-10-12,SKU-0071,311.8,319.0
2025-10-19,SKU-0071,245.8,319.0
2025-10-26,SKU-0071,609.0,319.0
2025-11-02,SKU-0071,104.0,319.0
2025-11-09,SKU-0071,0.0,319.0
2025-11-16,SKU-0071,358.2,319.0
2025-11-23,SKU-0071,243.2,319.0
2025-11-30,SKU-0071,115.2,319.0
2025-12-07,SKU-0071,57.2,319.0
2025-12-14,SKU-0071,281.4,319.0
2025-12-21,SKU-0071,205.4,319.0
2025-12-28,SKU-0071,475.6,319.0
2024-01-07,SKU-0072,1415.4,662.0
2024-01-14,SKU-0072,1309.4,662.0
2024-01-21,SKU-0072,348.4,662.0
2024-01-28,SKU-0072,1112.8,662.0
2024-02-04,SKU-0072,1043.8,662.0
2024-02-11,SKU-0072,924.8,662.0
2024-02-18,SKU-0072,832.8,662.0
2024-02-25,SKU-0072,545.8,662.0
2024-03-03,SKU-0072,328.8,662.0
2024-03-10,SKU-0072,1122.2,662.0
2024-03-17,SKU-0072,673.2,662.0
2024-03-24,SKU-0072,522.2,662.0
2024-03-31,SKU-0072,439.2,662.0
2024-04-07,SKU-0072,994.6,662.0
2024-04-14,SKU-0072,736.6,662.0
2024-04-21,SKU-0072,633.6,662.0
2024-04-28,SKU-0072,536.6,662.0
2024-05-05,SKU-0072,1249.0,662.0
2024-05-12,SKU-0072,1121.0,662.0
2024-05-19,SKU-0072,871.0,662.0
2024-05-26,SKU-0072,655.0,662.0
2024-06-02,SKU-0072,557.0,662.0
2024-06-09,SKU-0072,1335.4,662.0
2024-06-16,SKU-0072,1170.4,662.0
2024-06-23,SKU-0072,785.4,662.0
2024-06-30,SKU-0072,652.4,662.0
2024-07-07,SKU-0072,395.4,662.0
2024-07-14,SKU-0072,1147.8,662.0
2024-07-21,SKU-0072,912.8,662.0
2024-07-28,SKU-0072,777.8,662.0
2024-08-04,SKU-0072,537.8,662.0
2024-08-11,SKU-0072,420.8,662.0
2024-08-18,SKU-0072,1177.2,662.0
2024-08-25,SKU-0072,627.2,662.0
2024-09-01,SKU-0072,1187.6,662.0
2024-09-08,SKU-0072,1090.6,662.0
2024-09-15,SKU-0072,721.6,662.0
2024-09-22,SKU-0072,545.6,662.0
2024-09-29,SKU-0072,1022.0,662.0
2024-10-06,SKU-0072,923.0,662.0
2024-10-13,SKU-0072,728.0,662.0
2024-10-20,SKU-0072,565.0,662.0
2024-10-27,SKU-0072,1307.4,662.0
2024-11-03,SKU-0072,1176.4,662.0
2024-11-10,SKU-0072,455.4,662.0
2024-11-17,SKU-0072,1090.8,662.0
2024-11-24,SKU-0072,881.8,662.0
2024-12-01,SKU-0072,786.8,662.0
2024-12-08,SKU-0072,349.8,662.0
2024-12-15,SKU-0072,794.2,662.0
2024-12-22,SKU-0072,579.2,662.0
2024-12-29,SKU-0072,1350.6,662.0
2025-01-05,SKU-0072,1127.6,662.0
2025-01-12,SKU-0072,964.6,662.0
2025-01-19,SKU-0072,891.6,662.0
2025-01-26,SKU-0072,377.6,662.0
2025-02-02,SKU-0072,1025.0,662.0
2025-02-09,SKU-0072,934.0,662.0
2025-02-16,SKU-0072,833.0,662.0
2025-02-23,SKU-0072,590.0,662.0
2025-03-02,SKU-0072,1143.4,662.0
2025-03-09,SKU-0072,906.4,662.0
2025-03-16,SKU-0072,677.4,662.0
2025-03-23,SKU-0072,537.4,662.0
2025-03-30,SKU-0072,0.0,662.0
2025-04-06,SKU-0072,725.4,662.0
2025-04-13,SKU-0072,518.4,662.0
2025-04-20,SKU-0072,1174.8,662.0
2025-04-27,SKU-0072,1017.8,662.0
2025-05-04,SKU-0072,726.8,662.0
2025-05-11,SKU-0072,281.8,662.0
2025-05-18,SKU-0072,1108.2,662.0
2025-05-25,SKU-0072,939.2,662.0
2025-06-01,SKU-0072,552.2,662.0
2025-06-08,SKU-0072,131.2,662.0
2025-06-15,SKU-0072,0.0,662.0
2025-06-22,SKU-0072,600.4,662.0
2025-06-29,SKU-0072,1266.8,662.0
2025-07-06,SKU-0072,1059.8,662.0
2025-07-13,SKU-0072,924.8,662.0
2025-07-20,SKU-0072,592.8,662.0
2025-07-27,SKU-0072,222.8,662.0
2025-08-03,SKU-0072,631.2,662.0
2025-08-10,SKU-0072,1285.6,662.0
2025-08-17,SKU-0072,1072.6,662.0
2025-08-24,SKU-0072,704.6,662.0
2025-08-31,SKU-0072,0.0,662.0
2025-09-07,SKU-0072,704.4,662.0
2025-09-14,SKU-0072,511.4,662.0
2025-09-21,SKU-0072,0.0,662.0
2025-09-28,SKU-0072,773.4,662.0
2025-10-05,SKU-0072,719.4,662.0
2025-10-12,SKU-0072,347.4,662.0
2025-10-19,SKU-0072,762.8,662.0
2025-10-26,SKU-0072,313.8,662.0
2025-11-02,SKU-0072,0.0,662.0
2025-11-09,SKU-0072,403.4,662.0
2025-11-16,SKU-0072,224.4,662.0
2025-11-23,SKU-0072,640.8,662.0
2025-11-30,SKU-0072,488.8,662.0
2025-12-07,SKU-0072,1266.2,662.0
2025-12-14,SKU-0072,1046.2,662.0
2025-12-21,SKU-0072,924.2,662.0
2025-12-28,SKU-0072,789.2,662.0
2024-01-07,SKU-0073,1146.2,544.0
2024-01-14,SKU-0073,1013.2,544.0
2024-01-21,SKU-0073,853.2,544.0
2024-01-28,SKU-0073,745.2,544.0
2024-02-04,SKU-0073,625.2,544.0
2024-02-11,SKU-0073,486.2,544.0
2024-02-18,SKU-0073,331.2,544.0
2024-02-25,SKU-0073,884.4,544.0
2024-03-03,SKU-0073,679.4,544.0
2024-03-10,SKU-0073,508.4,544.0
2024-03-17,SKU-0073,323.4,544.0
2024-03-24,SKU-0073,849.6,544.0
2024-03-31,SKU-0073,691.6,544.0
2024-04-07,SKU-0073,513.6,544.0
2024-04-14,SKU-0073,389.6,544.0
2024-04-21,SKU-0073,933.8,544.0
2024-04-28,SKU-0073,700.8,544.0
2024-05-05,SKU-0073,561.8,544.0
2024-05-12,SKU-0073,293.8,544.0
2024-05-19,SKU-0073,874.0,544.0
2024-05-26,SKU-0073,627.0,544.0
2024-06-02,SKU-0073,319.0,544.0
2024-06-09,SKU-0073,129.0,544.0
2024-06-16,SKU-0073,699.2,544.0
2024-06-23,SKU-0073,494.2,544.0
2024-06-30,SKU-0073,340.2,544.0
2024-07-07,SKU-0073,937.4,544.0
2024-07-14,SKU-0073,692.4,544.0
2024-07-21,SKU-0073,601.4,544.0
2024-07-28,SKU-0073,367.4,544.0
2024-08-04,SKU-0073,955.6,544.0
2024-08-11,SKU-0073,712.6,544.0
2024-08-18,SKU-0073,562.6,544.0
2024-08-25,SKU-0073,235.6,544.0
2024-09-01,SKU-0073,82.6,544.0
2024-09-08,SKU-0073,721.8,544.0
2024-09-15,SKU-0073,239.8,544.0
2024-09-22,SKU-0073,782.0,544.0
2024-09-29,SKU-0073,608.0,544.0
2024-10-06,SKU-0073,416.0,544.0
2024-10-13,SKU-0073,968.2,544.0
2024-10-20,SKU-0073,755.2,544.0
2024-10-27,SKU-0073,605.2,544.0
2024-11-03,SKU-0073,123.2,544.0
2024-11-10,SKU-0073,664.4,544.0
2024-11-17,SKU-0073,375.4,544.0
2024-11-24,SKU-0073,11.4,544.0
2024-12-01,SKU-0073,531.6,544.0
2024-12-08,SKU-0073,236.6,544.0
2024-12-15,SKU-0073,777.8,544.0
2024-12-22,SKU-0073,619.8,544.0
2024-12-29,SKU-0073,450.8,544.0
2025-01-05,SKU-0073,958.0,544.0
2025-01-12,SKU-0073,743.0,544.0
2025-01-19,SKU-0073,631.0,544.0
2025-01-26,SKU-0073,418.0,544.0
2025-02-02,SKU-0073,1035.2,544.0
2025-02-09,SKU-0073,880.2,544.0
2025-02-16,SKU-0073,695.2,544.0
2025-02-23,SKU-0073,622.2,544.0
2025-03-02,SKU-0073,427.2,544.0
2025-03-09,SKU-0073,1009.4,544.0
2025-03-16,SKU-0073,913.4,544.0
2025-03-23,SKU-0073,715.4,544.0
2025-03-30,SKU-0073,541.4,544.0
2025-04-06,SKU-0073,354.4,544.0
2025-04-13,SKU-0073,927.6,544.0
2025-04-20,SKU-0073,794.6,544.0
2025-04-27,SKU-0073,687.6,544.0
2025-05-04,SKU-0073,529.6,544.0
2025-05-11,SKU-0073,409.6,544.0
2025-05-18,SKU-0073,987.8,544.0
2025-05-25,SKU-0073,791.8,544.0
2025-06-01,SKU-0073,564.8,544.0
2025-06-08,SKU-0073,363.8,544.0
2025-06-15,SKU-0073,171.8,544.0
2025-06-22,SKU-0073,738.0,544.0
2025-06-29,SKU-0073,499.0,544.0
2025-07-06,SKU-0073,971.2,544.0
2025-07-13,SKU-0073,826.2,544.0
2025-07-20,SKU-0073,678.2,544.0
2025-07-27,SKU-0073,555.2,544.0
2025-08-03,SKU-0073,396.2,544.0
2025-08-10,SKU-0073,969.4,544.0
2025-08-17,SKU-0073,631.4,544.0
2025-08-24,SKU-0073,354.4,544.0
2025-08-31,SKU-0073,242.4,544.0
2025-09-07,SKU-0073,735.6,544.0
2025-09-14,SKU-0073,570.6,544.0
2025-09-21,SKU-0073,470.6,544.0
2025-09-28,SKU-0073,1000.8,544.0
2025-10-05,SKU-0073,848.8,544.0
2025-10-12,SKU-0073,636.8,544.0
2025-10-19,SKU-0073,409.8,544.0
2025-10-26,SKU-0073,981.0,544.0
2025-11-02,SKU-0073,601.0,544.0
2025-11-09,SKU-0073,360.0,544.0
2025-11-16,SKU-0073,183.0,544.0
2025-11-23,SKU-0073,775.2,544.0
2025-11-30,SKU-0073,291.2,544.0
2025-12-07,SKU-0073,124.2,544.0
2025-12-14,SKU-0073,626.4,544.0
2025-12-21,SKU-0073,386.4,544.0
2025-12-28,SKU-0073,92.4,544.0
2024-01-07,SKU-0074,1598.2,719.0
2024-01-14,SKU-0074,1556.2,719.0
2024-01-21,SKU-0074,1369.2,719.0
2024-01-28,SKU-0074,1296.2,719.0
2024-02-04,SKU-0074,1152.2,719.0
2024-02-11,SKU-0074,583.2,719.0
2024-02-18,SKU-0074,1423.4,719.0
2024-02-25,SKU-0074,1172.4,719.0
2024-03-03,SKU-0074,1077.4,719.0
2024-03-10,SKU-0074,20.4,719.0
2024-03-17,SKU-0074,0.0,719.0
2024-03-24,SKU-0074,728.2,719.0
2024-03-31,SKU-0074,560.2,719.0
2024-04-07,SKU-0074,1385.4,719.0
2024-04-14,SKU-0074,1024.4,719.0
2024-04-21,SKU-0074,856.4,719.0
2024-04-28,SKU-0074,744.4,719.0
2024-05-05,SKU-0074,600.4,719.0
2024-05-12,SKU-0074,1394.6,719.0
2024-05-19,SKU-0074,1186.6,719.0
2024-05-26,SKU-0074,973.6,719.0
2024-06-02,SKU-0074,849.6,719.0
2024-06-09,SKU-0074,701.6,719.0
2024-06-16,SKU-0074,27.6,719.0
2024-06-23,SKU-0074,815.8,719.0
2024-06-30,SKU-0074,374.8,719.0
2024-07-07,SKU-0074,224.8,719.0
2024-07-14,SKU-0074,945.0,719.0
2024-07-21,SKU-0074,811.0,719.0
2024-07-28,SKU-0074,751.0,719.0
2024-08-04,SKU-0074,608.0,719.0
2024-08-11,SKU-0074,277.0,719.0
2024-08-18,SKU-0074,820.2,719.0
2024-08-25,SKU-0074,449.2,719.0
2024-09-01,SKU-0074,304.2,719.0
2024-09-08,SKU-0074,1098.4,719.0
2024-09-15,SKU-0074,996.4,719.0
2024-09-22,SKU-0074,761.4,719.0
2024-09-29,SKU-0074,438.4,719.0
2024-10-06,SKU-0074,195.4,719.0
2024-10-13,SKU-0074,1017.6,719.0
2024-10-20,SKU-0074,748.6,719.0
2024-10-27,SKU-0074,523.6,719.0
2024-11-03,SKU-0074,183.6,719.0
2024-11-10,SKU-0074,912.8,719.0
2024-11-17,SKU-0074,623.8,719.0
2024-11-24,SKU-0074,1415.0,719.0
2024-12-01,SKU-0074,1266.0,719.0
2024-12-08,SKU-0074,1211.0,719.0
2024-12-15,SKU-0074,934.0,719.0
2024-12-22,SKU-0074,666.0,719.0
2024-12-29,SKU-0074,527.0,719.0
2025-01-05,SKU-0074,1069.2,719.0
2025-01-12,SKU-0074,723.2,719.0
2025-01-19,SKU-0074,258.2,719.0
2025-01-26,SKU-0074,1059.4,719.0
2025-02-02,SKU-0074,918.4,719.0
2025-02-09,SKU-0074,718.4,719.0
2025-02-16,SKU-0074,1392.6,719.0
2025-02-23,SKU-0074,991.6,719.0
2025-03-02,SKU-0074,889.6,719.0
2025-03-09,SKU-0074,727.6,719.0
2025-03-16,SKU-0074,673.6,719.0
2025-03-23,SKU-0074,1479.8,719.0
2025-03-30,SKU-0074,1172.8,719.0
2025-04-06,SKU-0074,888.8,719.0
2025-04-13,SKU-0074,126.8,719.0
2025-04-20,SKU-0074,802.0,719.0
2025-04-27,SKU-0074,654.0,719.0
2025-05-04,SKU-0074,529.0,719.0
2025-05-11,SKU-0074,1259.2,719.0
2025-05-18,SKU-0074,739.2,719.0
2025-05-25,SKU-0074,646.2,719.0
2025-06-01,SKU-0074,532.2,719.0
2025-06-08,SKU-0074,1281.4,719.0
2025-06-15,SKU-0074,1117.4,719.0
2025-06-22,SKU-0074,778.4,719.0
2025-06-29,SKU-0074,626.4,719.0
2025-07-06,SKU-0074,424.4,719.0
2025-07-13,SKU-0074,1188.6,719.0
2025-07-20,SKU-0074,965.6,719.0
2025-07-27,SKU-0074,524.6,719.0
2025-08-03,SKU-0074,430.6,719.0
2025-08-10,SKU-0074,1316.8,719.0
2025-08-17,SKU-0074,1232.8,719.0
2025-08-24,SKU-0074,1062.8,719.0
2025-08-31,SKU-0074,846.8,719.0
2025-09-07,SKU-0074,563.8,719.0
2025-09-14,SKU-0074,315.8,719.0
2025-09-21,SKU-0074,1053.0,719.0
2025-09-28,SKU-0074,981.0,719.0
2025-10-05,SKU-0074,832.0,719.0
2025-10-12,SKU-0074,549.0,719.0
2025-10-19,SKU-0074,443.0,719.0
2025-10-26,SKU-0074,1237.2,719.0
2025-11-02,SKU-0074,1032.2,719.0
2025-11-09,SKU-0074,678.2,719.0
2025-11-16,SKU-0074,521.2,719.0
2025-11-23,SKU-0074,1382.4,719.0
2025-11-30,SKU-0074,1169.4,719.0
2025-12-07,SKU-0074,958.4,719.0
2025-12-14,SKU-0074,548.4,719.0
2025-12-21,SKU-0074,372.4,719.0
2025-12-28,SKU-0074,1113.6,719.0
2024-01-07,SKU-0075,1929.2,899.0
2024-01-14,SKU-0075,1757.2,899.0
2024-01-21,SKU-0075,1081.2,899.0
2024-01-28,SKU-0075,1024.2,899.0
2024-02-04,SKU-0075,729.2,899.0
2024-02-11,SKU-0075,589.2,899.0
2024-02-18,SKU-0075,1564.4,899.0
2024-02-25,SKU-0075,1470.4,899.0
2024-03-03,SKU-0075,1211.4,899.0
2024-03-10,SKU-0075,1060.4,899.0
2024-03-17,SKU-0075,746.4,899.0
2024-03-24,SKU-0075,264.4,899.0
2024-03-31,SKU-0075,1344.6,899.0
2024-04-07,SKU-0075,1240.6,899.0
2024-04-14,SKU-0075,787.6,899.0
2024-04-21,SKU-0075,89.6,899.0
2024-04-28,SKU-0075,1042.8,899.0
2024-05-05,SKU-0075,959.8,899.0
2024-05-12,SKU-0075,850.8,899.0
2024-05-19,SKU-0075,428.8,899.0
2024-05-26,SKU-0075,980.0,899.0
2024-06-02,SKU-0075,739.0,899.0
2024-06-09,SKU-0075,614.0,899.0
2024-06-16,SKU-0075,1335.2,899.0
2024-06-23,SKU-0075,1211.2,899.0
2024-06-30,SKU-0075,1032.2,899.0
2024-07-07,SKU-0075,852.2,899.0
2024-07-14,SKU-0075,1872.4,899.0
2024-07-21,SKU-0075,1534.4,899.0
2024-07-28,SKU-0075,1384.4,899.0
2024-08-04,SKU-0075,1102.4,899.0
2024-08-11,SKU-0075,635.4,899.0
2024-08-18,SKU-0075,1367.6,899.0
2024-08-25,SKU-0075,831.6,899.0
2024-09-01,SKU-0075,1813.8,899.0
2024-09-08,SKU-0075,1707.8,899.0
2024-09-15,SKU-0075,1413.8,899.0
2024-09-22,SKU-0075,1113.8,899.0
2024-09-29,SKU-0075,803.8,899.0
2024-10-06,SKU-0075,572.8,899.0
2024-10-13,SKU-0075,1410.0,899.0
2024-10-20,SKU-0075,1246.0,899.0
2024-10-27,SKU-0075,806.0,899.0
2024-11-03,SKU-0075,1121.2,899.0
2024-11-10,SKU-0075,752.2,899.0
2024-11-17,SKU-0075,399.2,899.0
2024-11-24,SKU-0075,1115.4,899.0
2024-12-01,SKU-0075,678.4,899.0
2024-12-08,SKU-0075,235.4,899.0
2024-12-15,SKU-0075,1070.6,899.0
2024-12-22,SKU-0075,789.6,899.0
2024-12-29,SKU-0075,1230.8,899.0
2025-01-05,SKU-0075,1112.8,899.0
2025-01-12,SKU-0075,703.8,899.0
2025-01-19,SKU-0075,1761.0,899.0
2025-01-26,SKU-0075,1472.0,899.0
2025-02-02,SKU-0075,1342.0,899.0
2025-02-09,SKU-0075,1247.0,899.0
2025-02-16,SKU-0075,1123.0,899.0
2025-02-23,SKU-0075,994.0,899.0
2025-03-02,SKU-0075,517.0,899.0
2025-03-09,SKU-0075,348.0,899.0
2025-03-16,SKU-0075,1387.2,899.0
2025-03-23,SKU-0075,1249.2,899.0
2025-03-30,SKU-0075,1020.2,899.0
2025-04-06,SKU-0075,777.2,899.0
2025-04-13,SKU-0075,446.2,899.0
2025-04-20,SKU-0075,1476.4,899.0
2025-04-27,SKU-0075,1347.4,899.0
2025-05-04,SKU-0075,1103.4,899.0
2025-05-11,SKU-0075,701.4,899.0
2025-05-18,SKU-0075,1524.6,899.0
2025-05-25,SKU-0075,1375.6,899.0
2025-06-01,SKU-0075,1177.6,899.0
2025-06-08,SKU-0075,869.6,899.0
2025-06-15,SKU-0075,680.6,899.0
2025-06-22,SKU-0075,1757.8,899.0
2025-06-29,SKU-0075,1471.8,899.0
2025-07-06,SKU-0075,1262.8,899.0
2025-07-13,SKU-0075,966.8,899.0
2025-07-20,SKU-0075,569.8,899.0
2025-07-27,SKU-0075,375.8,899.0
2025-08-03,SKU-0075,1433.0,899.0
2025-08-10,SKU-0075,1259.0,899.0
2025-08-17,SKU-0075,866.0,899.0
2025-08-24,SKU-0075,591.0,899.0
2025-08-31,SKU-0075,1396.2,899.0
2025-09-07,SKU-0075,1175.2,899.0
2025-09-14,SKU-0075,781.2,899.0
2025-09-21,SKU-0075,575.2,899.0
2025-09-28,SKU-0075,1585.4,899.0
2025-10-05,SKU-0075,1302.4,899.0
2025-10-12,SKU-0075,1036.4,899.0
2025-10-19,SKU-0075,786.4,899.0
2025-10-26,SKU-0075,494.4,899.0
2025-11-02,SKU-0075,1124.6,899.0
2025-11-09,SKU-0075,885.6,899.0
2025-11-16,SKU-0075,1949.8,899.0
2025-11-23,SKU-0075,1522.8,899.0
2025-11-30,SKU-0075,588.8,899.0
2025-12-07,SKU-0075,19.8,899.0
2025-12-14,SKU-0075,1047.0,899.0
2025-12-21,SKU-0075,633.0,899.0
2025-12-28,SKU-0075,1244.2,899.0
2024-01-07,SKU-0076,943.2,484.0
2024-01-14,SKU-0076,670.2,484.0
2024-01-21,SKU-0076,488.2,484.0
2024-01-28,SKU-0076,448.2,484.0
2024-02-04,SKU-0076,936.4,484.0
2024-02-11,SKU-0076,847.4,484.0
2024-02-18,SKU-0076,763.4,484.0
2024-02-25,SKU-0076,703.4,484.0
2024-03-03,SKU-0076,625.4,484.0
2024-03-10,SKU-0076,511.4,484.0
2024-03-17,SKU-0076,300.4,484.0
2024-03-24,SKU-0076,85.4,484.0
2024-03-31,SKU-0076,554.6,484.0
2024-04-07,SKU-0076,318.6,484.0
2024-04-14,SKU-0076,844.8,484.0
2024-04-21,SKU-0076,745.8,484.0
2024-04-28,SKU-0076,432.8,484.0
2024-05-05,SKU-0076,902.0,484.0
2024-05-12,SKU-0076,777.0,484.0
2024-05-19,SKU-0076,578.0,484.0
2024-05-26,SKU-0076,472.0,484.0
2024-06-02,SKU-0076,830.2,484.0
2024-06-09,SKU-0076,744.2,484.0
2024-06-16,SKU-0076,626.2,484.0
2024-06-23,SKU-0076,489.2,484.0
2024-06-30,SKU-0076,353.2,484.0
2024-07-07,SKU-0076,912.4,484.0
2024-07-14,SKU-0076,704.4,484.0
2024-07-21,SKU-0076,515.4,484.0
2024-07-28,SKU-0076,366.4,484.0
2024-08-04,SKU-0076,820.6,484.0
2024-08-11,SKU-0076,696.6,484.0
2024-08-18,SKU-0076,471.6,484.0
2024-08-25,SKU-0076,353.6,484.0
2024-09-01,SKU-0076,900.8,484.0
2024-09-08,SKU-0076,758.8,484.0
2024-09-15,SKU-0076,617.8,484.0
2024-09-22,SKU-0076,439.8,484.0
2024-09-29,SKU-0076,236.8,484.0
2024-10-06,SKU-0076,550.0,484.0
2024-10-13,SKU-0076,456.0,484.0
2024-10-20,SKU-0076,1017.2,484.0
2024-10-27,SKU-0076,832.2,484.0
2024-11-03,SKU-0076,490.2,484.0
2024-11-10,SKU-0076,185.2,484.0
2024-11-17,SKU-0076,640.4,484.0
2024-11-24,SKU-0076,460.4,484.0
2024-12-01,SKU-0076,938.6,484.0
2024-12-08,SKU-0076,542.6,484.0
2024-12-15,SKU-0076,369.6,484.0
2024-12-22,SKU-0076,152.6,484.0
2024-12-29,SKU-0076,683.8,484.0
2025-01-05,SKU-0076,492.8,484.0
2025-01-12,SKU-0076,369.8,484.0
2025-01-19,SKU-0076,252.8,484.0
2025-01-26,SKU-0076,783.0,484.0
2025-02-02,SKU-0076,663.0,484.0
2025-02-09,SKU-0076,272.0,484.0
2025-02-16,SKU-0076,754.2,484.0
2025-02-23,SKU-0076,587.2,484.0
2025-03-02,SKU-0076,487.2,484.0
2025-03-09,SKU-0076,411.2,484.0
2025-03-16,SKU-0076,355.2,484.0
2025-03-23,SKU-0076,893.4,484.0
2025-03-30,SKU-0076,746.4,484.0
2025-04-06,SKU-0076,587.4,484.0
2025-04-13,SKU-0076,508.4,484.0
2025-04-20,SKU-0076,318.4,484.0
2025-04-27,SKU-0076,848.6,484.0
2025-05-04,SKU-0076,609.6,484.0
2025-05-11,SKU-0076,475.6,484.0
2025-05-18,SKU-0076,968.8,484.0
2025-05-25,SKU-0076,858.8,484.0
2025-06-01,SKU-0076,743.8,484.0
2025-06-08,SKU-0076,588.8,484.0
2025-06-15,SKU-0076,394.8,484.0
2025-06-22,SKU-0076,834.0,484.0
2025-06-29,SKU-0076,720.0,484.0
2025-07-06,SKU-0076,631.0,484.0
2025-07-13,SKU-0076,453.0,484.0
2025-07-20,SKU-0076,843.2,484.0
2025-07-27,SKU-0076,721.2,484.0
2025-08-03,SKU-0076,592.2,484.0
2025-08-10,SKU-0076,464.2,484.0
2025-08-17,SKU-0076,287.2,484.0
2025-08-24,SKU-0076,703.4,484.0
2025-08-31,SKU-0076,598.4,484.0
2025-09-07,SKU-0076,410.4,484.0
2025-09-14,SKU-0076,770.6,484.0
2025-09-21,SKU-0076,568.6,484.0
2025-09-28,SKU-0076,453.6,484.0
2025-10-05,SKU-0076,361.6,484.0
2025-10-12,SKU-0076,835.8,484.0
2025-10-19,SKU-0076,540.8,484.0
2025-10-26,SKU-0076,305.8,484.0
2025-11-02,SKU-0076,0.0,484.0
2025-11-09,SKU-0076,470.2,484.0
2025-11-16,SKU-0076,906.4,484.0
2025-11-23,SKU-0076,760.4,484.0
2025-11-30,SKU-0076,504.4,484.0
2025-12-07,SKU-0076,326.4,484.0
2025-12-14,SKU-0076,186.4,484.0
2025-12-21,SKU-0076,666.6,484.0
2025-12-28,SKU-0076,421.6,484.0
2024-01-07,SKU-0077,827.2,436.0
2024-01-14,SKU-0077,648.2,436.0
2024-01-21,SKU-0077,159.2,436.0
2024-01-28,SKU-0077,564.4,436.0
2024-02-04,SKU-0077,507.4,436.0
2024-02-11,SKU-0077,297.4,436.0
2024-02-18,SKU-0077,818.6,436.0
2024-02-25,SKU-0077,767.6,436.0
2024-03-03,SKU-0077,586.6,436.0
2024-03-10,SKU-0077,508.6,436.0
2024-03-17,SKU-0077,394.6,436.0
2024-03-24,SKU-0077,312.6,436.0
2024-03-31,SKU-0077,792.8,436.0
2024-04-07,SKU-0077,753.8,436.0
2024-04-14,SKU-0077,538.8,436.0
2024-04-21,SKU-0077,272.8,436.0
2024-04-28,SKU-0077,169.8,436.0
2024-05-05,SKU-0077,472.0,436.0
2024-05-12,SKU-0077,255.0,436.0
2024-05-19,SKU-0077,565.2,436.0
2024-05-26,SKU-0077,240.2,436.0
2024-06-02,SKU-0077,183.2,436.0
2024-06-09,SKU-0077,548.4,436.0
2024-06-16,SKU-0077,432.4,436.0
2024-06-23,SKU-0077,804.6,436.0
2024-06-30,SKU-0077,697.6,436.0
2024-07-07,SKU-0077,219.6,436.0
2024-07-14,SKU-0077,0.0,436.0
2024-07-21,SKU-0077,456.2,436.0
2024-07-28,SKU-0077,288.2,436.0
2024-08-04,SKU-0077,719.4,436.0
2024-08-11,SKU-0077,566.4,436.0
2024-08-18,SKU-0077,329.4,436.0
2024-08-25,SKU-0077,260.4,436.0
2024-09-01,SKU-0077,788.6,436.0
2024-09-08,SKU-0077,514.6,436.0
2024-09-15,SKU-0077,349.6,436.0
2024-09-22,SKU-0077,250.6,436.0
2024-09-29,SKU-0077,746.8,436.0
2024-10-06,SKU-0077,692.8,436.0
2024-10-13,SKU-0077,574.8,436.0
2024-10-20,SKU-0077,528.8,436.0
2024-10-27,SKU-0077,374.8,436.0
2024-11-03,SKU-0077,753.0,436.0
2024-11-10,SKU-0077,644.0,436.0
2024-11-17,SKU-0077,319.0,436.0
2024-11-24,SKU-0077,44.0,436.0
2024-12-01,SKU-0077,444.2,436.0
2024-12-08,SKU-0077,346.2,436.0
2024-12-15,SKU-0077,823.4,436.0
2024-12-22,SKU-0077,737.4,436.0
2024-12-29,SKU-0077,693.4,436.0
2025-01-05,SKU-0077,585.4,436.0
2025-01-12,SKU-0077,412.4,436.0
2025-01-19,SKU-0077,953.6,436.0
2025-01-26,SKU-0077,818.6,436.0
2025-02-02,SKU-0077,730.6,436.0
2025-02-09,SKU-0077,619.6,436.0
2025-02-16,SKU-0077,455.6,436.0
2025-02-23,SKU-0077,268.6,436.0
2025-03-02,SKU-0077,778.8,436.0
2025-03-09,SKU-0077,598.8,436.0
2025-03-16,SKU-0077,514.8,436.0
2025-03-23,SKU-0077,493.8,436.0
2025-03-30,SKU-0077,79.8,436.0
2025-04-06,SKU-0077,0.0,436.0
2025-04-13,SKU-0077,487.2,436.0
2025-04-20,SKU-0077,209.2,436.0
2025-04-27,SKU-0077,634.4,436.0
2025-05-04,SKU-0077,551.4,436.0
2025-05-11,SKU-0077,414.4,436.0
2025-05-18,SKU-0077,267.4,436.0
2025-05-25,SKU-0077,744.6,436.0
2025-06-01,SKU-0077,718.6,436.0
2025-06-08,SKU-0077,584.6,436.0
2025-06-15,SKU-0077,518.6,436.0
2025-06-22,SKU-0077,457.6,436.0
2025-06-29,SKU-0077,332.6,436.0
2025-07-06,SKU-0077,0.0,436.0
2025-07-13,SKU-0077,527.2,436.0
2025-07-20,SKU-0077,382.2,436.0
2025-07-27,SKU-0077,918.4,436.0
2025-08-03,SKU-0077,875.4,436.0
2025-08-10,SKU-0077,779.4,436.0
2025-08-17,SKU-0077,557.4,436.0
2025-08-24,SKU-0077,411.4,436.0
