order_id,order_date,sku,category,region,qty_ordered,qty_fulfilled,unit_cost,unit_price,revenue
140626,2024-10-27,SKU-0099,Personal Care,Midwest,10,10,3.67,6.76,67.6
140627,2024-10-27,SKU-0099,Personal Care,South,85,85,3.67,6.76,574.6
140628,2024-10-27,SKU-0099,Personal Care,West,19,19,3.67,6.76,128.44
140629,2024-11-03,SKU-0099,Personal Care,Northeast,7,7,3.67,6.76,47.32
140630,2024-11-03,SKU-0099,Personal Care,Midwest,2,2,3.67,6.76,13.52
140631,2024-11-03,SKU-0099,Personal Care,South,15,15,3.67,6.76,101.4
140632,2024-11-03,SKU-0099,Personal Care,West,3,3,3.67,6.76,20.28
140633,2024-11-10,SKU-0099,Personal Care,Northeast,34,34,3.67,6.76,229.84
140634,2024-11-10,SKU-0099,Personal Care,Midwest,9,9,3.67,6.76,60.84
140635,2024-11-10,SKU-0099,Personal Care,South,73,73,3.67,6.76,493.48
140636,2024-11-10,SKU-0099,Personal Care,West,16,16,3.67,6.76,108.16
140637,2024-11-17,SKU-0099,Personal Care,Northeast,153,82,3.67,6.76,554.32
140638,2024-11-17,SKU-0099,Personal Care,Midwest,40,21,3.67,6.76,141.96
140639,2024-11-17,SKU-0099,Personal Care,South,325,173,3.67,6.76,1169.48
140640,2024-11-17,SKU-0099,Personal Care,West,74,39,3.67,6.76,263.64
140641,2024-11-24,SKU-0099,Personal Care,Northeast,8,8,3.67,6.76,54.08
140642,2024-11-24,SKU-0099,Personal Care,Midwest,2,2,3.67,6.76,13.52
140643,2024-11-24,SKU-0099,Personal Care,South,16,16,3.67,6.76,108.16
140644,2024-11-24,SKU-0099,Personal Care,West,4,4,3.67,6.76,27.04
140645,2024-12-01,SKU-0099,Personal Care,Northeast,28,28,3.67,6.76,189.28
140646,2024-12-01,SKU-0099,Personal Care,Midwest,7,7,3.67,6.76,47.32
140647,2024-12-01,SKU-0099,Personal Care,South,59,59,3.67,6.76,398.84
140648,2024-12-01,SKU-0099,Personal Care,West,13,13,3.67,6.76,87.88
140649,2024-12-08,SKU-0099,Personal Care,Northeast,64,64,3.67,6.76,432.64
140650,2024-12-08,SKU-0099,Personal Care,Midwest,17,17,3.67,6.76,114.92
140651,2024-12-08,SKU-0099,Personal Care,South,137,137,3.67,6.76,926.12
140652,2024-12-08,SKU-0099,Personal Care,West,31,31,3.67,6.76,209.56
140653,2024-12-15,SKU-0099,Personal Care,Northeast,115,31,3.67,6.76,209.56
140654,2024-12-15,SKU-0099,Personal Care,Midwest,30,8,3.67,6.76,54.08
140655,2024-12-15,SKU-0099,Personal Care,South,244,66,3.67,6.76,446.16
140656,2024-12-15,SKU-0099,Personal Care,West,55,15,3.67,6.76,101.4
140657,2024-12-22,SKU-0099,Personal Care,Northeast,77,77,3.67,6.76,520.52
140658,2024-12-22,SKU-0099,Personal Care,Midwest,20,20,3.67,6.76,135.2
140659,2024-12-22,SKU-0099,Personal Care,South,163,163,3.67,6.76,1101.88
140660,2024-12-22,SKU-0099,Personal Care,West,37,37,3.67,6.76,250.12
140661,2024-12-29,SKU-0099,Personal Care,Northeast,26,26,3.67,6.76,175.76
140662,2024-12-29,SKU-0099,Personal Care,Midwest,7,7,3.67,6.76,47.32
140663,2024-12-29,SKU-0099,Personal Care,South,54,54,3.67,6.76,365.04
140664,2024-12-29,SKU-0099,Personal Care,West,12,12,3.67,6.76,81.12
140665,2025-01-05,SKU-0099,Personal Care,Northeast,68,29,3.67,6.76,196.04
140666,2025-01-05,SKU-0099,Personal Care,Midwest,18,7,3.67,6.76,47.32
140667,2025-01-05,SKU-0099,Personal Care,South,145,61,3.67,6.76,412.36
140668,2025-01-05,SKU-0099,Personal Care,West,33,14,3.67,6.76,94.64
140669,2025-01-12,SKU-0099,Personal Care,Northeast,65,65,3.67,6.76,439.4
140670,2025-01-12,SKU-0099,Personal Care,Midwest,17,17,3.67,6.76,114.92
140671,2025-01-12,SKU-0099,Personal Care,South,138,138,3.67,6.76,932.88
140672,2025-01-12,SKU-0099,Personal Care,West,31,31,3.67,6.76,209.56
140673,2025-01-19,SKU-0099,Personal Care,Northeast,19,19,3.67,6.76,128.44
140674,2025-01-19,SKU-0099,Personal Care,Midwest,5,5,3.67,6.76,33.8
140675,2025-01-19,SKU-0099,Personal Care,South,40,40,3.67,6.76,270.4
140676,2025-01-19,SKU-0099,Personal Care,West,9,9,3.67,6.76,60.84
140677,2025-01-26,SKU-0099,Personal Care,Northeast,25,25,3.67,6.76,169.0
140678,2025-01-26,SKU-0099,Personal Care,Midwest,6,6,3.67,6.76,40.56
140679,2025-01-26,SKU-0099,Personal Care,South,53,53,3.67,6.76,358.28
140680,2025-01-26,SKU-0099,Personal Care,West,12,12,3.67,6.76,81.12
140681,2025-02-02,SKU-0099,Personal Care,Northeast,13,13,3.67,6.76,87.88
140682,2025-02-02,SKU-0099,Personal Care,Midwest,3,3,3.67,6.76,20.28
140683,2025-02-02,SKU-0099,Personal Care,South,27,27,3.67,6.76,182.52
140684,2025-02-02,SKU-0099,Personal Care,West,6,6,3.67,6.76,40.56
140685,2025-02-09,SKU-0099,Personal Care,Northeast,19,19,3.67,6.76,128.44
140686,2025-02-09,SKU-0099,Personal Care,Midwest,5,5,3.67,6.76,33.8
140687,2025-02-09,SKU-0099,Personal Care,South,40,40,3.67,6.76,270.4
140688,2025-02-09,SKU-0099,Personal Care,West,9,9,3.67,6.76,60.84
140689,2025-02-16,SKU-0099,Personal Care,Northeast,56,56,3.67,6.76,378.56
140690,2025-02-16,SKU-0099,Personal Care,Midwest,14,14,3.67,6.76,94.64
140691,2025-02-16,SKU-0099,Personal Care,South,118,118,3.67,6.76,797.68
140692,2025-02-16,SKU-0099,Personal Care,West,27,27,3.67,6.76,182.52
140693,2025-02-23,SKU-0099,Personal Care,Northeast,11,11,3.67,6.76,74.36
140694,2025-02-23,SKU-0099,Personal Care,Midwest,3,3,3.67,6.76,20.28
140695,2025-02-23,SKU-0099,Personal Care,South,23,23,3.67,6.76,155.48
140696,2025-02-23,SKU-0099,Personal Care,West,5,5,3.67,6.76,33.8
140697,2025-03-02,SKU-0099,Personal Care,Northeast,54,54,3.67,6.76,365.04
140698,2025-03-02,SKU-0099,Personal Care,Midwest,14,14,3.67,6.76,94.64
140699,2025-03-02,SKU-0099,Personal Care,South,114,114,3.67,6.76,770.64
140700,2025-03-02,SKU-0099,Personal Care,West,26,26,3.67,6.76,175.76
140701,2025-03-09,SKU-0099,Personal Care,Northeast,31,31,3.67,6.76,209.56
140702,2025-03-09,SKU-0099,Personal Care,Midwest,8,8,3.67,6.76,54.08
140703,2025-03-09,SKU-0099,Personal Care,South,66,66,3.67,6.76,446.16
140704,2025-03-09,SKU-0099,Personal Care,West,15,15,3.67,6.76,101.4
140705,2025-03-16,SKU-0099,Personal Care,Northeast,32,32,3.67,6.76,216.32
140706,2025-03-16,SKU-0099,Personal Care,Midwest,8,8,3.67,6.76,54.08
140707,2025-03-16,SKU-0099,Personal Care,South,67,67,3.67,6.76,452.92
140708,2025-03-16,SKU-0099,Personal Care,West,15,15,3.67,6.76,101.4
140709,2025-03-23,SKU-0099,Personal Care,Northeast,17,17,3.67,6.76,114.92
140710,2025-03-23,SKU-0099,Personal Care,Midwest,4,4,3.67,6.76,27.04
140711,2025-03-23,SKU-0099,Personal Care,South,36,36,3.67,6.76,243.36
140712,2025-03-23,SKU-0099,Personal Care,West,8,8,3.67,6.76,54.08
140713,2025-03-30,SKU-0099,Personal Care,Northeast,41,41,3.67,6.76,277.16
140714,2025-03-30,SKU-0099,Personal Care,Midwest,11,11,3.67,6.76,74.36
140715,2025-03-30,SKU-0099,Personal Care,South,86,86,3.67,6.76,581.36
140716,2025-03-30,SKU-0099,Personal Care,West,20,20,3.67,6.76,135.2
140717,2025-04-06,SKU-0099,Personal Care,Northeast,24,13,3.67,6.76,87.88
140718,2025-04-06,SKU-0099,Personal Care,Midwest,6,3,3.67,6.76,20.28
140719,2025-04-06,SKU-0099,Personal Care,South,51,28,3.67,6.76,189.28
140720,2025-04-06,SKU-0099,Personal Care,West,11,6,3.67,6.76,40.56
140721,2025-04-13,SKU-0099,Personal Care,Northeast,23,0,3.67,6.76,0.0
140722,2025-04-13,SKU-0099,Personal Care,Midwest,6,0,3.67,6.76,0.0
140723,2025-04-13,SKU-0099,Personal Care,South,49,0,3.67,6.76,0.0
140724,2025-04-13,SKU-0099,Personal Care,West,11,0,3.67,6.76,0.0
140725,2025-04-20,SKU-0099,Personal Care,Northeast,9,0,3.67,6.76,0.0
140726,2025-04-20,SKU-0099,Personal Care,Midwest,2,0,3.67,6.76,0.0
140727,2025-04-20,SKU-0099,Personal Care,South,20,0,3.67,6.76,0.0
140728,2025-04-20,SKU-0099,Personal Care,West,4,0,3.67,6.76,0.0
140729,2025-04-27,SKU-0099,Personal Care,Northeast,27,27,3.67,6.76,182.52
140730,2025-04-27,SKU-0099,Personal Care,Midwest,7,7,3.67,6.76,47.32
140731,2025-04-27,SKU-0099,Personal Care,South,57,57,3.67,6.76,385.32
140732,2025-04-27,SKU-0099,Personal Care,West,13,13,3.67,6.76,87.88
140733,2025-05-04,SKU-0099,Personal Care,Northeast,21,21,3.67,6.76,141.96
140734,2025-05-04,SKU-0099,Personal Care,Midwest,5,5,3.67,6.76,33.8
140735,2025-05-04,SKU-0099,Personal Care,South,45,45,3.67,6.76,304.2
140736,2025-05-04,SKU-0099,Personal Care,West,10,10,3.67,6.76,67.6
140737,2025-05-11,SKU-0099,Personal Care,Northeast,47,47,3.67,6.76,317.72
140738,2025-05-11,SKU-0099,Personal Care,Midwest,12,12,3.67,6.76,81.12
140739,2025-05-11,SKU-0099,Personal Care,South,99,99,3.67,6.76,669.24
140740,2025-05-11,SKU-0099,Personal Care,West,23,23,3.67,6.76,155.48
140741,2025-05-18,SKU-0099,Personal Care,Northeast,29,29,3.67,6.76,196.04
140742,2025-05-18,SKU-0099,Personal Care,Midwest,8,8,3.67,6.76,54.08
140743,2025-05-18,SKU-0099,Personal Care,South,62,62,3.67,6.76,419.12
140744,2025-05-18,SKU-0099,Personal Care,West,14,14,3.67,6.76,94.64
140745,2025-05-25,SKU-0099,Personal Care,Northeast,25,25,3.67,6.76,169.0
140746,2025-05-25,SKU-0099,Personal Care,Midwest,7,7,3.67,6.76,47.32
140747,2025-05-25,SKU-0099,Personal Care,South,54,54,3.67,6.76,365.04
140748,2025-05-25,SKU-0099,Personal Care,West,12,12,3.67,6.76,81.12
140749,2025-06-01,SKU-0099,Personal Care,Northeast,19,19,3.67,6.76,128.44
140750,2025-06-01,SKU-0099,Personal Care,Midwest,5,5,3.67,6.76,33.8
140751,2025-06-01,SKU-0099,Personal Care,South,41,41,3.67,6.76,277.16
140752,2025-06-01,SKU-0099,Personal Care,West,9,9,3.67,6.76,60.84
140753,2025-06-08,SKU-0099,Personal Care,Northeast,18,18,3.67,6.76,121.68
140754,2025-06-08,SKU-0099,Personal Care,Midwest,5,5,3.67,6.76,33.8
140755,2025-06-08,SKU-0099,Personal Care,South,39,39,3.67,6.76,263.64
140756,2025-06-08,SKU-0099,Personal Care,West,9,9,3.67,6.76,60.84
140757,2025-06-15,SKU-0099,Personal Care,Northeast,17,17,3.67,6.76,114.92
140758,2025-06-15,SKU-0099,Personal Care,Midwest,4,4,3.67,6.76,27.04
140759,2025-06-15,SKU-0099,Personal Care,South,36,36,3.67,6.76,243.36
140760,2025-06-15,SKU-0099,Personal Care,West,8,8,3.67,6.76,54.08
140761,2025-06-22,SKU-0099,Personal Care,Northeast,43,43,3.67,6.76,290.68
140762,2025-06-22,SKU-0099,Personal Care,Midwest,11,11,3.67,6.76,74.36
140763,2025-06-22,SKU-0099,Personal Care,South,91,91,3.67,6.76,615.16
140764,2025-06-22,SKU-0099,Personal Care,West,21,21,3.67,6.76,141.96
140765,2025-06-29,SKU-0099,Personal Care,Northeast,11,11,3.67,6.76,74.36
140766,2025-06-29,SKU-0099,Personal Care,Midwest,3,3,3.67,6.76,20.28
140767,2025-06-29,SKU-0099,Personal Care,South,23,23,3.67,6.76,155.48
140768,2025-06-29,SKU-0099,Personal Care,West,5,5,3.67,6.76,33.8
140769,2025-07-06,SKU-0099,Personal Care,Northeast,10,10,3.67,6.76,67.6
140770,2025-07-06,SKU-0099,Personal Care,Midwest,3,3,3.67,6.76,20.28
140771,2025-07-06,SKU-0099,Personal Care,South,22,22,3.67,6.76,148.72
140772,2025-07-06,SKU-0099,Personal Care,West,5,5,3.67,6.76,33.8
140773,2025-07-13,SKU-0099,Personal Care,Northeast,31,31,3.67,6.76,209.56
140774,2025-07-13,SKU-0099,Personal Care,Midwest,8,8,3.67,6.76,54.08
140775,2025-07-13,SKU-0099,Personal Care,South,66,66,3.67,6.76,446.16
140776,2025-07-13,SKU-0099,Personal Care,West,15,15,3.67,6.76,101.4
140777,2025-07-20,SKU-0099,Personal Care,Northeast,67,67,3.67,6.76,452.92
140778,2025-07-20,SKU-0099,Personal Care,Midwest,17,17,3.67,6.76,114.92
140779,2025-07-20,SKU-0099,Personal Care,South,142,142,3.67,6.76,959.92
140780,2025-07-20,SKU-0099,Personal Care,West,32,32,3.67,6.76,216.32
140781,2025-07-27,SKU-0099,Personal Care,Northeast,33,27,3.67,6.76,182.52
140782,2025-07-27,SKU-0099,Personal Care,Midwest,9,7,3.67,6.76,47.32
140783,2025-07-27,SKU-0099,Personal Care,South,70,58,3.67,6.76,392.08
140784,2025-07-27,SKU-0099,Personal Care,West,16,13,3.67,6.76,87.88
140785,2025-08-03,SKU-0099,Personal Care,Northeast,24,0,3.67,6.76,0.0
140786,2025-08-03,SKU-0099,Personal Care,Midwest,6,0,3.67,6.76,0.0
140787,2025-08-03,SKU-0099,Personal Care,South,52,0,3.67,6.76,0.0
140788,2025-08-03,SKU-0099,Personal Care,West,12,0,3.67,6.76,0.0
140789,2025-08-10,SKU-0099,Personal Care,Northeast,107,0,3.67,6.76,0.0
140790,2025-08-10,SKU-0099,Personal Care,Midwest,28,0,3.67,6.76,0.0
140791,2025-08-10,SKU-0099,Personal Care,South,227,0,3.67,6.76,0.0
140792,2025-08-10,SKU-0099,Personal Care,West,52,0,3.67,6.76,0.0
140793,2025-08-17,SKU-0099,Personal Care,Northeast,33,33,3.67,6.76,223.08
140794,2025-08-17,SKU-0099,Personal Care,Midwest,9,9,3.67,6.76,60.84
140795,2025-08-17,SKU-0099,Personal Care,South,71,71,3.67,6.76,479.96
140796,2025-08-17,SKU-0099,Personal Care,West,16,16,3.67,6.76,108.16
140797,2025-08-24,SKU-0099,Personal Care,Northeast,19,19,3.67,6.76,128.44
140798,2025-08-24,SKU-0099,Personal Care,Midwest,5,5,3.67,6.76,33.8
140799,2025-08-24,SKU-0099,Personal Care,South,40,40,3.67,6.76,270.4
140800,2025-08-24,SKU-0099,Personal Care,West,9,9,3.67,6.76,60.84
140801,2025-08-31,SKU-0099,Personal Care,Northeast,31,31,3.67,6.76,209.56
140802,2025-08-31,SKU-0099,Personal Care,Midwest,8,8,3.67,6.76,54.08
140803,2025-08-31,SKU-0099,Personal Care,South,65,65,3.67,6.76,439.4
140804,2025-08-31,SKU-0099,Personal Care,West,15,15,3.67,6.76,101.4
140805,2025-09-07,SKU-0099,Personal Care,Northeast,53,48,3.67,6.76,324.48
140806,2025-09-07,SKU-0099,Personal Care,Midwest,14,13,3.67,6.76,87.88
140807,2025-09-07,SKU-0099,Personal Care,South,113,102,3.67,6.76,689.52
140808,2025-09-07,SKU-0099,Personal Care,West,26,23,3.67,6.76,155.48
140809,2025-09-14,SKU-0099,Personal Care,Northeast,21,21,3.67,6.76,141.96
140810,2025-09-14,SKU-0099,Personal Care,Midwest,6,6,3.67,6.76,40.56
140811,2025-09-14,SKU-0099,Personal Care,South,46,46,3.67,6.76,310.96
140812,2025-09-14,SKU-0099,Personal Care,West,10,10,3.67,6.76,67.6
140813,2025-09-21,SKU-0099,Personal Care,Northeast,46,46,3.67,6.76,310.96
140814,2025-09-21,SKU-0099,Personal Care,Midwest,12,12,3.67,6.76,81.12
140815,2025-09-21,SKU-0099,Personal Care,South,98,98,3.67,6.76,662.48
140816,2025-09-21,SKU-0099,Personal Care,West,22,22,3.67,6.76,148.72
140817,2025-09-28,SKU-0099,Personal Care,Northeast,22,22,3.67,6.76,148.72
140818,2025-09-28,SKU-0099,Personal Care,Midwest,6,6,3.67,6.76,40.56
140819,2025-09-28,SKU-0099,Personal Care,South,47,47,3.67,6.76,317.72
140820,2025-09-28,SKU-0099,Personal Care,West,11,11,3.67,6.76,74.36
140821,2025-10-05,SKU-0099,Personal Care,Northeast,32,32,3.67,6.76,216.32
140822,2025-10-05,SKU-0099,Personal Care,Midwest,8,8,3.67,6.76,54.08
140823,2025-10-05,SKU-0099,Personal Care,South,69,69,3.67,6.76,466.44
140824,2025-10-05,SKU-0099,Personal Care,West,16,16,3.67,6.76,108.16
140825,2025-10-12,SKU-0099,Personal Care,Northeast,36,9,3.67,6.76,60.84
140826,2025-10-12,SKU-0099,Personal Care,Midwest,9,2,3.67,6.76,13.52
140827,2025-10-12,SKU-0099,Personal Care,South,76,19,3.67,6.76,128.44
140828,2025-10-12,SKU-0099,Personal Care,West,17,4,3.67,6.76,27.04
140829,2025-10-19,SKU-0099,Personal Care,Northeast,6,6,3.67,6.76,40.56
140830,2025-10-19,SKU-0099,Personal Care,Midwest,2,2,3.67,6.76,13.52
140831,2025-10-19,SKU-0099,Personal Care,South,13,13,3.67,6.76,87.88
140832,2025-10-19,SKU-0099,Personal Care,West,3,3,3.67,6.76,20.28
140833,2025-10-26,SKU-0099,Personal Care,Northeast,65,65,3.67,6.76,439.4
140834,2025-10-26,SKU-0099,Personal Care,Midwest,17,17,3.67,6.76,114.92
140835,2025-10-26,SKU-0099,Personal Care,South,138,138,3.67,6.76,932.88
140836,2025-10-26,SKU-0099,Personal Care,West,31,31,3.67,6.76,209.56
140837,2025-11-02,SKU-0099,Personal Care,Northeast,51,51,3.67,6.76,344.76
140838,2025-11-02,SKU-0099,Personal Care,Midwest,13,13,3.67,6.76,87.88
140839,2025-11-02,SKU-0099,Personal Care,South,109,109,3.67,6.76,736.84
140840,2025-11-02,SKU-0099,Personal Care,West,25,25,3.67,6.76,169.0
140841,2025-11-09,SKU-0099,Personal Care,Northeast,47,9,3.67,6.76,60.84
140842,2025-11-09,SKU-0099,Personal Care,Midwest,12,2,3.67,6.76,13.52
140843,2025-11-09,SKU-0099,Personal Care,South,99,19,3.67,6.76,128.44
140844,2025-11-09,SKU-0099,Personal Care,West,22,4,3.67,6.76,27.04
140845,2025-11-16,SKU-0099,Personal Care,Northeast,39,39,3.67,6.76,263.64
140846,2025-11-16,SKU-0099,Personal Care,Midwest,10,10,3.67,6.76,67.6
140847,2025-11-16,SKU-0099,Personal Care,South,84,84,3.67,6.76,567.84
140848,2025-11-16,SKU-0099,Personal Care,West,19,19,3.67,6.76,128.44
140849,2025-11-23,SKU-0099,Personal Care,Northeast,30,30,3.67,6.76,202.8
140850,2025-11-23,SKU-0099,Personal Care,Midwest,8,8,3.67,6.76,54.08
140851,2025-11-23,SKU-0099,Personal Care,South,63,63,3.67,6.76,425.88
140852,2025-11-23,SKU-0099,Personal Care,West,14,14,3.67,6.76,94.64
140853,2025-11-30,SKU-0099,Personal Care,Northeast,83,62,3.67,6.76,419.12
140854,2025-11-30,SKU-0099,Personal Care,Midwest,22,16,3.67,6.76,108.16
140855,2025-11-30,SKU-0099,Personal Care,South,176,132,3.67,6.76,892.32
140856,2025-11-30,SKU-0099,Personal Care,West,40,30,3.67,6.76,202.8
140857,2025-12-07,SKU-0099,Personal Care,Northeast,33,33,3.67,6.76,223.08
140858,2025-12-07,SKU-0099,Personal Care,Midwest,9,9,3.67,6.76,60.84
140859,2025-12-07,SKU-0099,Personal Care,South,70,70,3.67,6.76,473.2
140860,2025-12-07,SKU-0099,Personal Care,West,16,16,3.67,6.76,108.16
140861,2025-12-14,SKU-0099,Personal Care,Northeast,57,57,3.67,6.76,385.32
140862,2025-12-14,SKU-0099,Personal Care,Midwest,15,15,3.67,6.76,101.4
140863,2025-12-14,SKU-0099,Personal Care,South,122,122,3.67,6.76,824.72
140864,2025-12-14,SKU-0099,Personal Care,West,28,28,3.67,6.76,189.28
140865,2025-12-21,SKU-0099,Personal Care,Northeast,11,11,3.67,6.76,74.36
140866,2025-12-21,SKU-0099,Personal Care,Midwest,3,3,3.67,6.76,20.28
140867,2025-12-21,SKU-0099,Personal Care,South,23,23,3.67,6.76,155.48
140868,2025-12-21,SKU-0099,Personal Care,West,5,5,3.67,6.76,33.8
140869,2025-12-28,SKU-0099,Personal Care,Northeast,117,30,3.67,6.76,202.8
140870,2025-12-28,SKU-0099,Personal Care,Midwest,30,8,3.67,6.76,54.08
140871,2025-12-28,SKU-0099,Personal Care,South,249,63,3.67,6.76,425.88
140872,2025-12-28,SKU-0099,Personal Care,West,56,14,3.67,6.76,94.64
140873,2024-01-07,SKU-0100,Personal Care,Northeast,24,24,17.53,32.77,786.48
140874,2024-01-07,SKU-0100,Personal Care,Midwest,64,64,17.53,32.77,2097.28
140875,2024-01-07,SKU-0100,Personal Care,South,8,8,17.53,32.77,262.16
140876,2024-01-07,SKU-0100,Personal Care,West,10,10,17.53,32.77,327.7
140877,2024-01-14,SKU-0100,Personal Care,Northeast,25,25,17.53,32.77,819.25
140878,2024-01-14,SKU-0100,Personal Care,Midwest,67,67,17.53,32.77,2195.59
140879,2024-01-14,SKU-0100,Personal Care,South,9,9,17.53,32.77,294.93
140880,2024-01-14,SKU-0100,Personal Care,West,10,10,17.53,32.77,327.7
140881,2024-01-21,SKU-0100,Personal Care,Northeast,14,14,17.53,32.77,458.78
140882,2024-01-21,SKU-0100,Personal Care,Midwest,38,38,17.53,32.77,1245.26
140883,2024-01-21,SKU-0100,Personal Care,South,5,5,17.53,32.77,163.85
140884,2024-01-21,SKU-0100,Personal Care,West,6,6,17.53,32.77,196.62
140885,2024-01-28,SKU-0100,Personal Care,Northeast,15,15,17.53,32.77,491.55
140886,2024-01-28,SKU-0100,Personal Care,Midwest,40,40,17.53,32.77,1310.8
140887,2024-01-28,SKU-0100,Personal Care,South,5,5,17.53,32.77,163.85
140888,2024-01-28,SKU-0100,Personal Care,West,6,6,17.53,32.77,196.62
140889,2024-02-04,SKU-0100,Personal Care,Northeast,25,25,17.53,32.77,819.25
140890,2024-02-04,SKU-0100,Personal Care,Midwest,67,67,17.53,32.77,2195.59
140891,2024-02-04,SKU-0100,Personal Care,South,9,9,17.53,32.77,294.93
140892,2024-02-04,SKU-0100,Personal Care,West,10,10,17.53,32.77,327.7
140893,2024-02-11,SKU-0100,Personal Care,Northeast,5,5,17.53,32.77,163.85
140894,2024-02-11,SKU-0100,Personal Care,Midwest,14,14,17.53,32.77,458.78
140895,2024-02-11,SKU-0100,Personal Care,South,2,2,17.53,32.77,65.54
140896,2024-02-11,SKU-0100,Personal Care,West,2,2,17.53,32.77,65.54
140897,2024-02-18,SKU-0100,Personal Care,Northeast,36,36,17.53,32.77,1179.72
140898,2024-02-18,SKU-0100,Personal Care,Midwest,96,96,17.53,32.77,3145.92
140899,2024-02-18,SKU-0100,Personal Care,South,12,12,17.53,32.77,393.24
140900,2024-02-18,SKU-0100,Personal Care,West,15,15,17.53,32.77,491.55
140901,2024-02-25,SKU-0100,Personal Care,Northeast,15,15,17.53,32.77,491.55
140902,2024-02-25,SKU-0100,Personal Care,Midwest,41,41,17.53,32.77,1343.57
140903,2024-02-25,SKU-0100,Personal Care,South,5,5,17.53,32.77,163.85
140904,2024-02-25,SKU-0100,Personal Care,West,6,6,17.53,32.77,196.62
140905,2024-03-03,SKU-0100,Personal Care,Northeast,16,16,17.53,32.77,524.32
140906,2024-03-03,SKU-0100,Personal Care,Midwest,43,43,17.53,32.77,1409.11
140907,2024-03-03,SKU-0100,Personal Care,South,6,6,17.53,32.77,196.62
140908,2024-03-03,SKU-0100,Personal Care,West,6,6,17.53,32.77,196.62
140909,2024-03-10,SKU-0100,Personal Care,Northeast,23,23,17.53,32.77,753.71
140910,2024-03-10,SKU-0100,Personal Care,Midwest,61,61,17.53,32.77,1998.97
140911,2024-03-10,SKU-0100,Personal Care,South,8,8,17.53,32.77,262.16
140912,2024-03-10,SKU-0100,Personal Care,West,9,9,17.53,32.77,294.93
140913,2024-03-17,SKU-0100,Personal Care,Northeast,51,51,17.53,32.77,1671.27
140914,2024-03-17,SKU-0100,Personal Care,Midwest,136,136,17.53,32.77,4456.72
140915,2024-03-17,SKU-0100,Personal Care,South,17,17,17.53,32.77,557.09
140916,2024-03-17,SKU-0100,Personal Care,West,20,20,17.53,32.77,655.4
140917,2024-03-24,SKU-0100,Personal Care,Northeast,25,25,17.53,32.77,819.25
140918,2024-03-24,SKU-0100,Personal Care,Midwest,66,66,17.53,32.77,2162.82
140919,2024-03-24,SKU-0100,Personal Care,South,8,8,17.53,32.77,262.16
140920,2024-03-24,SKU-0100,Personal Care,West,10,10,17.53,32.77,327.7
140921,2024-03-31,SKU-0100,Personal Care,Northeast,36,36,17.53,32.77,1179.72
140922,2024-03-31,SKU-0100,Personal Care,Midwest,96,96,17.53,32.77,3145.92
140923,2024-03-31,SKU-0100,Personal Care,South,12,12,17.53,32.77,393.24
140924,2024-03-31,SKU-0100,Personal Care,West,15,15,17.53,32.77,491.55
140925,2024-04-07,SKU-0100,Personal Care,Northeast,14,14,17.53,32.77,458.78
140926,2024-04-07,SKU-0100,Personal Care,Midwest,37,37,17.53,32.77,1212.49
140927,2024-04-07,SKU-0100,Personal Care,South,5,5,17.53,32.77,163.85
140928,2024-04-07,SKU-0100,Personal Care,West,6,6,17.53,32.77,196.62
140929,2024-04-14,SKU-0100,Personal Care,Northeast,18,18,17.53,32.77,589.86
140930,2024-04-14,SKU-0100,Personal Care,Midwest,49,49,17.53,32.77,1605.73
140931,2024-04-14,SKU-0100,Personal Care,South,6,6,17.53,32.77,196.62
140932,2024-04-14,SKU-0100,Personal Care,West,7,7,17.53,32.77,229.39
140933,2024-04-21,SKU-0100,Personal Care,Northeast,34,34,17.53,32.77,1114.18
140934,2024-04-21,SKU-0100,Personal Care,Midwest,92,92,17.53,32.77,3014.84
140935,2024-04-21,SKU-0100,Personal Care,South,12,12,17.53,32.77,393.24
140936,2024-04-21,SKU-0100,Personal Care,West,14,14,17.53,32.77,458.78
140937,2024-04-28,SKU-0100,Personal Care,Northeast,14,14,17.53,32.77,458.78
140938,2024-04-28,SKU-0100,Personal Care,Midwest,39,39,17.53,32.77,1278.03
140939,2024-04-28,SKU-0100,Personal Care,South,5,5,17.53,32.77,163.85
140940,2024-04-28,SKU-0100,Personal Care,West,6,6,17.53,32.77,196.62
140941,2024-05-05,SKU-0100,Personal Care,Northeast,8,8,17.53,32.77,262.16
140942,2024-05-05,SKU-0100,Personal Care,Midwest,21,21,17.53,32.77,688.17
140943,2024-05-05,SKU-0100,Personal Care,South,3,3,17.53,32.77,98.31
140944,2024-05-05,SKU-0100,Personal Care,West,3,3,17.53,32.77,98.31
140945,2024-05-12,SKU-0100,Personal Care,Northeast,18,18,17.53,32.77,589.86
140946,2024-05-12,SKU-0100,Personal Care,Midwest,48,48,17.53,32.77,1572.96
140947,2024-05-12,SKU-0100,Personal Care,South,6,6,17.53,32.77,196.62
140948,2024-05-12,SKU-0100,Personal Care,West,7,7,17.53,32.77,229.39
140949,2024-05-19,SKU-0100,Personal Care,Northeast,21,21,17.53,32.77,688.17
140950,2024-05-19,SKU-0100,Personal Care,Midwest,55,55,17.53,32.77,1802.35
140951,2024-05-19,SKU-0100,Personal Care,South,7,7,17.53,32.77,229.39
140952,2024-05-19,SKU-0100,Personal Care,West,8,8,17.53,32.77,262.16
